policy_id,claim_id,exposure,claim_count,vehicle_age,region,channel,sum_insured,policy_year,predicted_frequency
380664,33940.0,0.8542094455852156,1,7,East,Online,631200,2020,1.1614166382249531
380701,33941.0,1.0,1,14,East,Agent,550900,2021,1.1688166846893775
380710,33942.0,0.9828884325804244,1,10,South,Online,1177100,2024,1.1650776409181178
380713,33943.0,0.9117043121149896,1,13,North,Direct,668900,2020,1.171323049226317
380716,33944.0,0.837782340862423,1,10,West,Direct,512400,2020,1.1640604896995705
380730,33945.0,0.969199178644764,1,5,East,Agent,862500,2022,1.1589851348103093
380738,33946.0,1.0,1,15,North,Agent,615600,2020,1.169611932691071
380760,33947.0,0.8487337440109514,1,7,East,Agent,1099500,2020,1.1609092758733002
380761,33948.0,0.9637234770704995,1,12,Central,Broker,1154600,2019,1.166613635521796
380777,33949.0,1.0,1,13,South,Direct,698400,2021,1.1724495990320496
380785,33950.0,0.8268309377138946,1,13,North,Broker,611200,2018,1.1701428426379707
380836,33951.0,1.0,1,2,South,Broker,443100,2018,1.1597161249967183
380846,33952.0,0.9034907597535934,1,13,East,Agent,828000,2021,1.1675183494567296
380856,33953.0,1.0,1,10,North,Broker,288200,2024,1.1672078373208923
380866,33954.0,0.9856262833675564,1,6,Central,Agent,579600,2024,1.1580683043315005
380871,33955.0,1.0,2,8,East,Broker,1266900,2020,1.1644822397308556
380871,33956.0,1.0,2,8,East,Broker,1266900,2020,1.1644822397308556
380875,33957.0,0.9555099247091032,1,13,South,Bancassurance,565500,2022,1.1789660415846757
380884,33958.0,0.8870636550308009,1,6,North,Agent,503200,2024,1.1601243068505664
380885,33959.0,0.9281314168377824,1,0,West,Agent,1428000,2022,1.148888604302665
380907,33960.0,1.0,1,14,South,Direct,955600,2023,1.1733064227279644
380913,33961.0,0.892539356605065,2,8,West,Bancassurance,406300,2019,1.1683704730171922
380913,33962.0,0.892539356605065,2,8,West,Bancassurance,406300,2019,1.1683704730171922
380915,33963.0,0.9938398357289528,1,1,South,Online,934400,2018,1.1557341471549116
380938,33964.0,0.9582477754962354,1,11,South,Agent,441300,2019,1.1666344508593491
380954,33965.0,1.0,1,15,North,Online,715500,2024,1.1696492183488714
380962,33966.0,0.8487337440109514,1,11,Central,Online,1711400,2019,1.1625536884955583
380966,33967.0,0.8761122518822724,1,14,East,Broker,798000,2021,1.1712764703555671
380979,33968.0,1.0,1,7,West,Online,2089400,2020,1.1558359412034427
380980,33969.0,0.9089664613278576,2,1,East,Broker,2523300,2019,1.156020697078793
380980,33970.0,0.9089664613278576,2,1,East,Broker,2523300,2019,1.156020697078793
380995,33971.0,1.0,1,7,West,Agent,331200,2024,1.157166276280192
381001,33972.0,1.0,1,0,West,Online,415100,2024,1.1498370402653384
381007,33973.0,0.9308692676249144,1,11,East,Broker,1579500,2018,1.1674190466901928
381027,33974.0,1.0,1,1,Central,Broker,892600,2024,1.1551604438288667
381028,33975.0,0.9253935660506504,1,4,West,Online,1121500,2021,1.1534669986875148
381035,33976.0,0.8514715947980835,1,14,South,Online,812000,2020,1.1696488239013783
381036,33977.0,1.0,1,12,West,Agent,804000,2020,1.1620742208609276
381042,33978.0,1.0,1,5,East,Agent,472900,2019,1.1593070791282916
381062,33979.0,0.917180013689254,1,12,West,Online,496500,2018,1.162448829696514
381082,33980.0,0.919917864476386,1,13,South,Broker,947400,2019,1.1710121946556862
381085,33981.0,0.8487337440109514,1,5,West,Agent,1000900,2024,1.1545018520158135
381086,33982.0,1.0,1,14,West,Agent,315400,2021,1.1646057552684774
381090,33983.0,0.9582477754962354,1,13,West,Broker,636900,2022,1.1659287670317757
381091,33984.0,0.9089664613278576,1,12,South,Agent,460000,2023,1.1676855433664368
381099,33985.0,1.0,1,0,East,Online,1299800,2019,1.1534606136887435
381111,33986.0,1.0,1,10,East,Online,571300,2020,1.164654949414084
381129,33987.0,1.0,2,14,Central,Broker,2344200,2024,1.1677571472847545
381129,33988.0,1.0,2,14,Central,Broker,2344200,2024,1.1677571472847545
381154,33989.0,0.8432580424366872,1,10,South,Broker,513300,2023,1.1681675266609859
381180,33990.0,0.8952772073921971,1,12,West,Broker,980700,2019,1.1645782628526125
381182,33991.0,1.0,1,11,Central,Agent,784600,2018,1.1632021232769771
381201,33992.0,0.8624229979466119,1,14,South,Agent,403600,2022,1.1698687958527705
381208,33993.0,1.0,1,14,West,Broker,203700,2022,1.167355233455599
381212,33994.0,0.9007529089664612,1,15,Central,Online,318000,2024,1.167970855505858
381216,33995.0,0.9582477754962354,1,2,East,Agent,460100,2020,1.1561435558102033
381224,33996.0,0.914442162902122,2,14,South,Online,981900,2019,1.169507164238188
381224,33997.0,0.914442162902122,2,14,South,Online,981900,2019,1.169507164238188
381240,33998.0,1.0,1,10,West,Agent,797100,2019,1.1599578580378491
381246,33999.0,0.8487337440109514,1,6,North,Bancassurance,1122500,2020,1.1698332142073549
381263,34000.0,0.9500342231348392,1,0,West,Broker,935200,2018,1.1519138894028993
381266,34001.0,1.0,1,14,South,Agent,1206100,2024,1.1691997103603144
381268,34002.0,0.9965776865160848,1,11,Central,Bancassurance,976300,2021,1.173294392231075
381270,34003.0,0.8898015058179329,1,2,South,Agent,1760600,2024,1.1559905168351536
381278,34004.0,1.0,1,8,South,Agent,1245700,2019,1.1627733323012617
381287,34005.0,1.0,1,5,North,Agent,1478900,2022,1.1582586403597148
381313,34006.0,0.947296372347707,1,7,South,Broker,592200,2024,1.1649036701239448
381317,34007.0,1.0,1,11,West,Agent,374100,2021,1.1613685743789444
381321,34009.0,0.9500342231348392,2,1,Central,Direct,366000,2020,1.15680729845142
381321,34008.0,0.9500342231348392,2,1,Central,Direct,366000,2020,1.15680729845142
381336,34010.0,0.9555099247091032,1,13,South,Agent,223400,2021,1.1689503139665858
381347,34011.0,0.9527720739219712,1,5,South,Direct,1315600,2021,1.1633969647314653
381356,34012.0,1.0,1,14,East,Bancassurance,2912000,2022,1.177135762274699
381373,34013.0,0.8980150581793293,1,7,Central,Agent,899400,2021,1.1588629004457305
381375,34014.0,0.8295687885010267,1,7,South,Agent,522100,2024,1.1623105961504365
381378,34015.0,0.8569472963723477,1,15,South,Bancassurance,704200,2022,1.1810061136256154
381384,34016.0,0.840520191649555,1,11,South,Agent,1134900,2020,1.166057737312276
381386,34017.0,0.8733744010951403,1,14,East,Agent,1807800,2024,1.1677698545687112
381394,34018.0,1.0,1,4,North,Online,268300,2023,1.158319144883162
381397,34019.0,0.8487337440109514,1,12,North,Agent,1000800,2022,1.1660893868443079
381401,34020.0,0.8295687885010267,1,7,South,Agent,545000,2022,1.162291621325723
381409,34021.0,1.0,1,10,Central,Direct,338700,2018,1.1663839529747413
381415,34022.0,0.9801505817932924,1,2,East,Direct,268500,2021,1.1601556943879832
381434,34023.0,0.974674880219028,1,13,Central,Broker,672600,2022,1.1680815756792051
381439,34024.0,0.8870636550308009,1,3,East,Online,580800,2023,1.1572203534923806
381455,34025.0,0.8761122518822724,1,4,East,Direct,851000,2022,1.1617955885154647
381465,34027.0,0.9965776865160848,1,7,West,Agent,399600,2021,1.157109852143902
381470,34028.0,1.0,1,0,West,Broker,1513700,2021,1.151438928932284
381491,34029.0,1.0,1,7,West,Agent,630400,2019,1.1569194822332116
381512,34030.0,1.0,1,6,North,Bancassurance,700700,2022,1.170185033344192
381513,34031.0,0.9582477754962354,1,4,West,Online,459900,2018,1.154011158831825
381541,34032.0,1.0,1,15,East,Online,237200,2021,1.1702676383664887
381544,34033.0,0.9007529089664612,1,5,North,Agent,628400,2019,1.1589611223117957
381545,34034.0,1.0,1,0,West,Online,343200,2020,1.14989597888407
381547,34035.0,0.8761122518822724,1,12,East,Online,887000,2018,1.16652305434335
381559,34036.0,1.0,1,10,East,Online,821400,2018,1.164447316647332
381563,34037.0,1.0,1,10,South,Agent,264800,2018,1.1657154334955
381586,34038.0,0.944558521560575,2,9,East,Broker,789000,2021,1.1659440900785578
381586,34039.0,0.944558521560575,2,9,East,Broker,789000,2021,1.1659440900785578
381589,34040.0,0.974674880219028,1,3,East,Online,1133900,2021,1.1567641509074138
381590,34041.0,0.9500342231348392,1,14,North,Broker,294200,2019,1.1714774179099714
381617,34042.0,1.0,1,15,East,Online,398200,2023,1.1701333279218453
381621,34043.0,0.8870636550308009,1,3,North,Agent,3403400,2018,1.154558443941311
381625,34044.0,0.9856262833675564,1,6,West,Direct,1383900,2019,1.1590926291177335
381658,34045.0,1.0,2,9,North,Agent,1349600,2022,1.1626076183449614
381658,34046.0,1.0,2,9,North,Agent,1349600,2022,1.1626076183449614
381659,34047.0,0.9527720739219712,1,6,East,Broker,935400,2020,1.1626304984600346
381672,34048.0,1.0,1,8,West,Agent,481400,2022,1.1581002668104206
381683,34049.0,0.9281314168377824,1,8,South,Agent,364500,2024,1.1635040163199137
381692,34050.0,1.0,1,5,East,Bancassurance,1759700,2021,1.1684530003660873
381698,34051.0,0.8432580424366872,1,2,West,Online,504600,2019,1.1518671079479275
381705,34052.0,1.0,1,12,South,Bancassurance,331100,2019,1.1780859361852518
381707,34053.0,1.0,1,4,West,Agent,884600,2018,1.1535428855073249
381712,34055.0,0.8596851471594799,1,2,Central,Broker,270600,2021,1.1567294139832804
381714,34056.0,0.8596851471594799,1,5,North,Broker,407700,2020,1.1617875477141035
381721,34057.0,1.0,1,2,South,Broker,1101900,2020,1.1591715885606904
381760,34058.0,1.0,1,1,West,Agent,818200,2018,1.1504390501405781
381763,34059.0,1.0,1,5,South,Online,400200,2019,1.1604085497628307
381770,34060.0,0.9500342231348392,1,12,East,Agent,860600,2018,1.166424748940425
381773,34061.0,0.9308692676249144,1,11,North,Direct,727400,2021,1.1691353324763938
381787,34062.0,0.8240930869267625,1,3,West,Direct,718400,2022,1.156467675430316
381793,34063.0,0.9418206707734428,1,5,North,Agent,1794100,2019,1.1579984048223617
381822,34064.0,1.0,1,11,East,Agent,657800,2024,1.1655277491086553
381824,34065.0,0.8432580424366872,1,8,South,Agent,409600,2021,1.1634666086131316
381832,34066.0,0.999315537303217,1,14,South,Bancassurance,1500600,2022,1.179257590677889
381838,34067.0,1.0,2,15,West,Agent,1304200,2020,1.1648491592266108
381838,34068.0,1.0,2,15,West,Agent,1304200,2020,1.1648491592266108
381844,34069.0,0.9363449691991786,2,15,East,Bancassurance,537100,2018,1.180208480465415
381844,34070.0,0.9363449691991786,2,15,East,Bancassurance,537100,2018,1.180208480465415
381846,34071.0,1.0,1,1,North,Broker,229800,2019,1.1576951452808715
381858,34072.0,0.8843258042436687,1,7,Central,Bancassurance,834700,2019,1.1691312017429332
381861,34073.0,1.0,1,0,South,Agent,390000,2020,1.1550075523611743
381863,34074.0,1.0,1,8,West,Broker,1011100,2023,1.1603037175898767
381880,34075.0,0.9390828199863108,1,1,East,Online,1347900,2023,1.1544756401467813
381889,34076.0,0.9062286105407256,1,11,South,Online,1134400,2020,1.1661783751274082
381890,34077.0,1.0,1,13,West,Online,452000,2021,1.1635485733459712
381899,34078.0,1.0,1,8,West,Broker,668300,2023,1.1605873064732382
381926,34079.0,1.0,2,13,South,Online,895800,2019,1.1685105763084869
381926,34080.0,1.0,2,13,South,Online,895800,2019,1.1685105763084869
381942,34081.0,1.0,1,13,West,Online,365500,2023,1.1636203259478806
381971,34082.0,0.8624229979466119,1,9,West,Broker,1133200,2022,1.1612635029618
382033,34084.0,1.0,1,9,South,Agent,769500,2024,1.1642316263943187
382051,34085.0,1.0,2,13,West,Online,1075200,2021,1.1630317535603816
382051,34086.0,1.0,2,13,West,Online,1075200,2021,1.1630317535603816
382060,34087.0,0.944558521560575,1,12,North,Direct,1350300,2021,1.1696847522315938
382070,34088.0,1.0,1,13,West,Direct,988500,2019,1.166860218408201
382071,34089.0,0.9555099247091032,1,13,South,Agent,1783800,2024,1.1676507008066226
382095,34090.0,0.8898015058179329,1,6,East,Online,1215900,2019,1.1598721519850914
382096,34091.0,0.922655715263518,1,5,West,Broker,467100,2019,1.1575757518581842
382131,34092.0,1.0,1,15,West,Agent,577500,2023,1.1654527755681512
382143,34093.0,0.922655715263518,1,1,East,Online,569700,2018,1.1551162890856495
382154,34094.0,0.922655715263518,1,13,North,Direct,466700,2018,1.1714919037812037
382164,34095.0,1.0,1,5,West,Broker,588900,2020,1.157475243658804
382166,34096.0,0.917180013689254,1,13,East,Bancassurance,525800,2021,1.1780627868861353
382179,34097.0,0.8323066392881588,1,14,West,Online,880500,2021,1.1642567063774834
382207,34098.0,0.8733744010951403,1,14,West,Broker,825900,2024,1.1668375546734633
382218,34099.0,1.0,1,6,West,Agent,577400,2021,1.1559063448952027
382219,34100.0,0.9774127310061602,1,4,West,Broker,663700,2023,1.1563562620140873
382225,34101.0,0.8761122518822724,1,9,South,Online,464400,2024,1.1646049381246237
382234,34102.0,1.0,1,13,North,Agent,777500,2022,1.1673413604239837
382240,34103.0,1.0,1,9,South,Agent,1062300,2024,1.1639886361834209
382241,34105.0,0.9308692676249144,2,0,East,Agent,320900,2020,1.1541468427862824
382241,34104.0,0.9308692676249144,2,0,East,Agent,320900,2020,1.1541468427862824
382242,34106.0,0.9828884325804244,1,13,North,Online,1008400,2022,1.1672695586704467
382243,34107.0,0.892539356605065,1,10,North,Agent,511300,2019,1.1643662331414075
382274,34108.0,1.0,1,0,West,Broker,1703000,2019,1.1512835522453586
382284,34109.0,1.0,1,10,West,Direct,503100,2022,1.164068207322844
382298,34110.0,0.840520191649555,1,1,West,Broker,383300,2022,1.1534208078335624
382310,34111.0,0.9609856262833676,1,11,East,Agent,1332200,2019,1.1649675280589156
382316,34112.0,0.8733744010951403,1,9,North,Online,753600,2021,1.1632216134945412
382353,34113.0,0.8733744010951403,1,6,West,Online,1773100,2021,1.1550405386107003
382357,34114.0,1.0,1,8,North,Online,558500,2018,1.162320696620384
382363,34115.0,0.8952772073921971,1,9,South,Agent,593300,2019,1.1643778765077264
382368,34116.0,0.947296372347707,1,14,West,Direct,1685200,2021,1.167347151599955
382379,34117.0,1.0,1,9,West,Agent,367800,2020,1.1592530008218385
382394,34118.0,0.8788501026694046,1,11,North,Agent,1057600,2021,1.1649770264838204
382403,34119.0,0.8788501026694046,1,10,North,Direct,1616400,2021,1.1673273224195946
382418,34120.0,1.0,1,5,Central,Agent,248500,2019,1.1572835757129543
382425,34121.0,0.919917864476386,1,15,East,Online,553100,2020,1.1700041208077328
382436,34122.0,1.0,1,14,North,Online,712600,2024,1.1685831956050616
382454,34123.0,0.9363449691991786,1,13,South,Direct,784200,2024,1.1723778870334234
382463,34124.0,1.0,1,12,North,Agent,1027600,2018,1.166067108335098
382470,34125.0,1.0,1,0,East,Direct,560100,2020,1.1577964223499768
382497,34127.0,0.9418206707734428,1,12,West,Agent,1052800,2019,1.1618681249538974
382502,34128.0,0.8870636550308009,1,1,South,Direct,272300,2022,1.1600143276915778
382510,34129.0,1.0,1,11,East,Broker,574500,2023,1.168255751104815
382516,34130.0,0.944558521560575,1,3,Central,Online,562600,2022,1.1550306923129272
382526,34131.0,1.0,1,5,North,Agent,437200,2023,1.1591191051793328
382533,34132.0,0.9609856262833676,1,0,Central,Direct,1220300,2024,1.155046925533111
382549,34133.0,1.0,2,0,East,Broker,427600,2024,1.1566915231087136
382549,34134.0,1.0,2,0,East,Broker,427600,2024,1.1566915231087136
382558,34135.0,0.9911019849418208,1,10,East,Broker,895600,2022,1.1669214352842892
382578,34136.0,0.9801505817932924,1,0,North,Online,322500,2021,1.15404799280486
382579,34137.0,0.9117043121149896,1,7,North,Agent,358800,2022,1.1613045540868756
382583,34138.0,1.0,1,6,East,Broker,1500000,2018,1.1621626353269445
382585,34139.0,1.0,1,7,East,Agent,498100,2023,1.1614071028706148
382586,34140.0,0.9308692676249144,1,14,East,Online,2717200,2018,1.167133350878299
382590,34141.0,1.0,1,12,West,Agent,1329100,2020,1.1616392919881537
382606,34142.0,0.917180013689254,1,3,East,Broker,222600,2024,1.1600366482176256
382616,34143.0,0.969199178644764,1,5,South,Direct,681100,2018,1.163923322960381
382618,34144.0,0.8323066392881588,1,2,South,Agent,1982800,2019,1.15580741716264
382644,34145.0,0.8706365503080082,1,11,West,Broker,359000,2022,1.164030245904057
382675,34146.0,0.922655715263518,1,12,East,Online,245200,2022,1.167056900392925
382679,34147.0,0.9117043121149896,1,8,West,Agent,399900,2019,1.158167555183064
382685,34148.0,1.0,1,4,West,Direct,146600,2020,1.1579969789258464
382687,34149.0,0.865160848733744,1,15,North,Agent,773300,2018,1.1694804487509682
382701,34150.0,0.8432580424366872,1,7,West,Online,783600,2020,1.1569124030812639
382713,34151.0,1.0,1,11,North,Agent,1161400,2024,1.1648908235028324
382736,34152.0,0.9555099247091032,1,4,South,Agent,680000,2022,1.158997829054779
382740,34153.0,1.0,1,8,West,Bancassurance,835900,2018,1.1680127046141393
382744,34154.0,0.8514715947980835,1,14,East,Online,719600,2021,1.1687966176712934
382775,34155.0,0.8459958932238193,1,1,Central,Online,2489200,2022,1.1513390843227032
382779,34156.0,0.971937029431896,1,11,Central,Broker,1134700,2018,1.1655645049981602
382797,34157.0,0.8761122518822724,1,13,West,Agent,800400,2022,1.163139695629387
382806,34158.0,0.837782340862423,1,2,North,Online,283400,2020,1.1561914873721872
382819,34159.0,1.0,1,8,South,Online,1051800,2023,1.1630539733314549
382833,34160.0,0.9609856262833676,1,0,North,Broker,294700,2018,1.1565841137606203
382844,34161.0,0.8898015058179329,1,15,South,Agent,489100,2020,1.170867042988363
382858,34162.0,1.0,1,7,South,Agent,615000,2023,1.1622336215987463
382872,34163.0,0.969199178644764,1,0,South,Online,415400,2018,1.155105718996473
382879,34164.0,0.9308692676249144,1,1,Central,Broker,630300,2021,1.1553764692413575
382887,34165.0,0.969199178644764,1,15,West,Agent,1735400,2018,1.1644911408394065
382893,34166.0,1.0,1,3,Central,Agent,585000,2022,1.1548931769782607
382912,34167.0,0.8268309377138946,1,14,North,Agent,1126800,2021,1.168117753010308
382916,34168.0,0.9938398357289528,1,3,South,Online,731600,2019,1.1580159065613094
382974,34169.0,0.9390828199863108,1,8,North,Agent,699000,2021,1.1620844704094553
382977,34170.0,1.0,1,14,West,Agent,1190200,2022,1.1638796895524084
382981,34171.0,0.8706365503080082,1,1,North,Agent,861900,2020,1.1545400185495833
382989,34172.0,1.0,1,7,West,Agent,1456800,2023,1.1562381025833022
383000,34173.0,0.9500342231348392,1,5,North,Bancassurance,1703800,2018,1.1682803670676725
383008,34174.0,1.0,1,1,East,Agent,2480000,2023,1.1534253596111528
383033,34175.0,1.0,1,4,South,Agent,1227800,2023,1.1585453031029038
383035,34177.0,0.9418206707734428,2,9,South,Online,430200,2021,1.164633332588025
383035,34176.0,0.9418206707734428,2,9,South,Online,430200,2021,1.164633332588025
383037,34178.0,0.9007529089664612,1,10,Central,Agent,521600,2023,1.1623574844633535
383054,34179.0,1.0,1,11,West,Agent,392100,2020,1.1613536717315085
383060,34180.0,0.9637234770704995,1,8,West,Broker,1129400,2019,1.1602058673817885
383072,34181.0,0.9281314168377824,1,8,West,Agent,629000,2024,1.1579784146289092
383093,34182.0,1.0,1,5,South,Broker,511300,2018,1.1628434973468658
383098,34183.0,1.0,1,2,North,Agent,1030900,2023,1.1554564033788393
383139,34184.0,0.8761122518822724,1,6,North,Broker,305900,2019,1.162934169133655
383140,34185.0,1.0,1,11,South,Bancassurance,298400,2022,1.17703722910585
383143,34186.0,1.0,1,15,West,Agent,320300,2020,1.1656664876617244
383146,34187.0,0.9555099247091032,1,11,East,Broker,540400,2022,1.1682841512933841
383155,34188.0,1.0,1,4,South,Agent,709100,2024,1.1589737857177103
383167,34189.0,0.9637234770704995,1,10,South,Agent,1217500,2018,1.1649239809544094
383168,34190.0,1.0,1,7,West,Direct,1771700,2023,1.1598317019494742
383169,34191.0,1.0,1,4,West,Direct,1050600,2022,1.1572509433101958
383172,34192.0,0.9555099247091032,1,8,East,Bancassurance,996700,2018,1.172298379496732
383183,34194.0,0.947296372347707,1,0,South,Agent,833300,2019,1.1546425988289184
383198,34195.0,0.947296372347707,2,14,East,Broker,534200,2022,1.171496762335283
383198,34196.0,0.947296372347707,2,14,East,Broker,534200,2022,1.171496762335283
383208,34197.0,0.892539356605065,1,10,East,Broker,341000,2022,1.167382892006896
383209,34198.0,1.0,1,2,North,Broker,757000,2018,1.1583182109851133
383223,34200.0,0.8268309377138946,2,10,East,Broker,1209300,2021,1.1666605009586792
383223,34199.0,0.8268309377138946,2,10,East,Broker,1209300,2021,1.1666605009586792
383243,34201.0,1.0,1,5,South,Broker,1115800,2018,1.162342485912947
383248,34202.0,0.8459958932238193,1,10,East,Agent,834600,2020,1.1643163164563222
383249,34203.0,0.8569472963723477,1,8,South,Online,2098400,2022,1.1621865277648977
383263,34204.0,0.892539356605065,1,1,South,Online,788900,2020,1.1558540327768332
383279,34205.0,1.0,1,1,West,Agent,822400,2023,1.1504356055636107
383288,34206.0,1.0,1,9,Central,Online,580200,2020,1.161366920095809
383297,34207.0,0.9609856262833676,1,7,South,Broker,469100,2021,1.1650059030429192
383318,34208.0,0.837782340862423,1,3,West,Agent,577900,2023,1.1527411717960756
383333,34209.0,0.8569472963723477,1,1,North,Broker,524700,2018,1.1574517865272576
383338,34210.0,0.8350444900752909,1,0,West,Agent,1763300,2021,1.1486140152560755
383359,34211.0,1.0,2,4,South,Agent,390100,2018,1.1592373808082064
383359,34212.0,1.0,2,4,South,Agent,390100,2018,1.1592373808082064
383363,34213.0,0.9089664613278576,1,15,South,Agent,477100,2022,1.1708770594498095
383377,34214.0,1.0,1,12,South,Broker,453800,2023,1.1703542667629396
383388,34215.0,1.0,1,11,West,Bancassurance,767400,2019,1.1712765881578595
383394,34216.0,1.0,1,5,West,Direct,3327900,2024,1.1564300703774213
383404,34217.0,1.0,1,0,South,Direct,2775200,2022,1.1568886146733321
383413,34219.0,0.8843258042436687,2,10,North,Bancassurance,2352200,2019,1.1730885894863727
383413,34218.0,0.8843258042436687,2,10,North,Bancassurance,2352200,2019,1.1730885894863727
383447,34220.0,1.0,1,11,West,Direct,279800,2019,1.165318010860164
383448,34221.0,0.9527720739219712,1,4,West,Broker,1168000,2018,1.1559406135324213
383453,34222.0,0.947296372347707,1,15,West,Broker,498800,2020,1.168176771272119
383468,34223.0,0.9582477754962354,1,5,North,Online,2164900,2019,1.1578116992933876
383471,34224.0,0.8514715947980835,1,7,East,Online,712700,2024,1.1613491610838456
383494,34225.0,1.0,1,4,West,Online,868300,2018,1.1536752231308827
383503,34226.0,0.9801505817932924,2,2,South,Agent,1516400,2018,1.1561917786444234
383503,34227.0,0.9801505817932924,2,2,South,Agent,1516400,2018,1.1561917786444234
383520,34228.0,0.9911019849418208,1,11,West,Agent,1058500,2022,1.1608020771800327
383525,34229.0,1.0,1,7,East,Agent,757800,2018,1.1611921021755092
383531,34230.0,0.9034907597535934,1,2,West,Agent,1515400,2020,1.1509187205043703
383539,34231.0,1.0,1,13,North,Online,397400,2023,1.1677781050840343
383540,34233.0,0.9911019849418208,2,10,North,Agent,1633400,2023,1.1634351872014213
383540,34232.0,0.9911019849418208,2,10,North,Agent,1633400,2023,1.1634351872014213
383548,34234.0,0.944558521560575,1,11,South,Agent,315000,2021,1.1667394972990315
383549,34235.0,0.9253935660506504,1,2,West,Agent,1036000,2024,1.151312126103386
383568,34236.0,0.8542094455852156,1,10,South,Direct,512700,2021,1.1693943418273636
383570,34237.0,0.9555099247091032,1,15,West,Online,1092500,2022,1.1651450862529467
383575,34238.0,1.0,1,11,South,Broker,559300,2023,1.1691972453338253
383595,34239.0,1.0,1,1,Central,Agent,338500,2020,1.1529868158017818
383617,34240.0,0.9281314168377824,1,10,Central,Bancassurance,583000,2023,1.1725513381007255
383622,34241.0,1.0,1,14,West,Agent,1008000,2023,1.1640308744136714
383638,34242.0,1.0,1,13,East,Broker,1551100,2020,1.1695784547457169
383643,34243.0,0.947296372347707,1,12,Central,Agent,367200,2021,1.1646121358580384
383658,34244.0,0.9582477754962354,1,15,North,Agent,668600,2019,1.1695677417659205
383690,34245.0,0.9363449691991786,1,11,East,Agent,444100,2021,1.165705324941347
383702,34246.0,0.8432580424366872,1,11,North,Broker,1453200,2021,1.1673051489096482
383710,34247.0,0.8295687885010267,1,11,West,Direct,603500,2020,1.1650491295052705
383739,34248.0,0.9062286105407256,1,2,Central,Agent,799300,2019,1.1536619559769297
383768,34250.0,0.8295687885010267,1,14,South,Online,1206800,2021,1.1693196729186333
383785,34251.0,0.9856262833675564,1,13,East,Agent,89700,2019,1.1681330088420083
383803,34252.0,0.9089664613278576,1,9,East,Broker,481900,2020,1.1661993770909307
383815,34253.0,0.914442162902122,1,13,West,Broker,693700,2019,1.1658815569014858
383818,34254.0,1.0,1,6,South,Online,675100,2020,1.1612419210270057
383832,34255.0,1.0,1,14,North,Agent,508900,2021,1.1686324173927773
383845,34256.0,0.8980150581793293,1,4,North,Online,617600,2019,1.1580307441321565
383848,34257.0,0.840520191649555,1,7,South,Broker,1675400,2021,1.164004473574153
383852,34258.0,0.9609856262833676,1,6,East,Online,326400,2018,1.1606078802079387
383860,34259.0,0.8459958932238193,1,12,South,Online,1153800,2023,1.1672284742524093
383862,34260.0,1.0,1,14,North,Broker,725800,2024,1.1711170283641381
383873,34261.0,0.9664613278576316,1,0,North,Agent,1377600,2019,1.1530613942026118
383874,34262.0,0.9390828199863108,1,8,North,Online,633400,2023,1.1622586354684592
383887,34263.0,0.8843258042436687,1,9,West,Agent,1388000,2024,1.1584101916245568
383904,34264.0,1.0,1,3,Central,Bancassurance,606600,2022,1.165054624513513
383905,34265.0,0.9527720739219712,1,2,South,Broker,405400,2023,1.1597472939716913
383907,34266.0,0.9582477754962354,1,4,East,Direct,512900,2023,1.1620756483783437
383910,34267.0,1.0,1,14,Central,Broker,1837100,2022,1.1681793765053226
383918,34268.0,0.9418206707734428,1,10,East,Broker,380800,2018,1.1673497702112297
383924,34269.0,0.8542094455852156,1,3,North,Agent,947900,2020,1.1565812752717246
383936,34270.0,1.0,1,13,North,Online,609100,2020,1.1676018782442317
383942,34271.0,0.9965776865160848,1,14,East,Agent,552200,2021,1.1688156014780529
383943,34272.0,0.8761122518822724,1,7,Central,Bancassurance,2128800,2020,1.1680531132464087
383950,34273.0,0.9089664613278576,1,9,North,Bancassurance,1098200,2024,1.1730652213106139
383959,34274.0,1.0,1,13,North,Broker,328500,2023,1.1703786905798024
383987,34275.0,0.919917864476386,1,8,West,Broker,434600,2018,1.1607806797002398
383990,34276.0,0.9609856262833676,1,9,South,Online,600600,2019,1.1644918652875276
384020,34277.0,0.8569472963723477,1,11,South,Broker,2159900,2023,1.1678638882242784
384024,34278.0,0.9938398357289528,1,8,East,Broker,758100,2021,1.1649046965998484
384041,34279.0,0.9527720739219712,1,11,West,Agent,924300,2019,1.1609131365243952
384056,34281.0,0.9253935660506504,1,14,South,Direct,1225400,2024,1.173080772765017
384070,34282.0,1.0,1,14,West,Broker,545700,2020,1.167070656428844
384094,34283.0,1.0,1,14,South,Agent,484500,2022,1.1698013280147666
384097,34284.0,0.9664613278576316,1,8,East,Agent,544200,2021,1.1624307794826818
384101,34285.0,1.0,1,9,East,Online,491900,2023,1.163656938192218
384106,34286.0,0.9062286105407256,1,6,Unknown,Online,426000,2020,1.1833937179195873
384131,34287.0,0.9390828199863108,1,13,North,Bancassurance,775100,2018,1.17763248301132
384149,34288.0,0.9034907597535934,1,12,South,Broker,718400,2023,1.1701335222786338
384163,34289.0,0.9883641341546886,1,4,Central,Broker,747700,2022,1.158451506406659
384169,34290.0,1.0,1,12,East,Online,619400,2021,1.1667456130041782
384175,34291.0,1.0,1,2,East,Broker,798600,2020,1.1585011823155147
384178,34292.0,1.0,1,3,West,Agent,752100,2022,1.152598026649539
384188,34293.0,0.8268309377138946,1,14,South,Online,237300,2018,1.170128125957298
