policy_id,claim_id,accident_date,claim_amount,vehicle_age,region,channel,sum_insured
344216,30696.0,2019-06-03,136371.0,15,North,Direct,1048000
344219,30697.0,2024-12-27,201944.0,7,West,Broker,1279700
344228,30698.0,2022-04-29,164757.0,8,West,Agent,1689100
344234,30699.0,2019-01-16,89540.0,8,West,Agent,470700
344241,30700.0,2023-07-18,47289.0,9,North,Broker,399600
344266,30701.0,2024-06-22,1008895.0,15,East,Broker,1864300
344277,30702.0,2020-06-13,123587.0,2,South,Agent,451100
344284,30703.0,2021-09-02,123595.0,12,East,Online,779200
344286,30704.0,2023-08-28,218856.0,3,East,Broker,2031600
344297,30705.0,2023-03-26,228100.0,7,South,Online,1002100
344303,30706.0,2019-02-05,34655.0,11,South,Agent,633100
344327,30707.0,2019-02-04,98907.0,13,North,Agent,285000
344350,30708.0,2025-08-18,101573.0,13,South,Agent,1193800
344381,30709.0,2021-01-19,91308.0,6,South,Agent,383400
344390,30710.0,2022-11-06,85941.0,4,South,Direct,345300
344397,30711.0,2021-09-07,112377.0,3,Central,Online,1055200
344402,30712.0,2025-06-09,623448.0,0,North,Broker,915200
344407,30713.0,2019-12-23,26536.0,4,Central,Agent,906600
344407,30714.0,2019-04-01,19397.0,4,Central,Agent,906600
344426,30715.0,2023-05-19,93528.0,12,North,Online,903500
344433,30716.0,2024-11-30,176731.0,14,West,Agent,1401300
344445,30717.0,2019-07-23,47537.0,7,North,Online,418100
344448,30718.0,2025-01-06,69199.0,7,Central,Broker,791800
344456,30719.0,2019-09-25,255690.0,13,East,Direct,284100
344479,30721.0,2019-06-07,30500.0,6,South,Agent,756800
344482,30722.0,2023-08-06,467527.0,12,North,Agent,1422200
344501,30723.0,2024-12-25,137844.0,15,West,Direct,1625500
344514,30724.0,2021-12-07,47769.0,13,South,Agent,366300
344515,30725.0,2022-02-15,60347.0,10,East,Agent,395300
344544,30726.0,2024-05-30,165968.0,7,East,Bancassurance,1327300
344545,30727.0,2021-01-10,323259.0,10,South,Agent,558700
344554,30728.0,2021-03-23,62569.0,12,South,Broker,837500
344558,30729.0,2023-10-13,97294.0,13,North,Online,663500
344561,30730.0,2023-10-11,129251.0,13,North,Direct,1243000
344573,30731.0,2023-04-08,62378.0,7,South,Broker,397700
344576,30732.0,2020-09-15,165717.0,3,West,Online,651100
344581,30733.0,2020-04-04,36408.0,10,North,Broker,489400
344584,30734.0,2023-01-06,80622.0,3,West,Online,349500
344600,30735.0,2018-05-12,104505.0,11,West,Agent,1062500
344610,30736.0,2024-12-28,42491.0,8,East,Agent,956400
344614,30737.0,2025-05-08,34564.0,0,West,Agent,344900
344637,30738.0,2019-05-25,71235.0,5,West,Agent,944900
344689,30739.0,2022-02-07,110324.0,12,East,Agent,1116000
344692,30740.0,2024-04-01,42553.0,9,North,Online,871600
344701,30741.0,2022-02-19,7779.0,10,West,Direct,356700
344764,30742.0,2023-03-10,37362.0,15,North,Direct,323200
344769,30743.0,2024-12-14,67612.0,11,West,Direct,875500
344783,30744.0,2024-09-26,126943.0,2,South,Broker,675700
344795,30745.0,2025-06-09,26107.0,7,South,Agent,217800
344796,30746.0,2025-01-20,16299.0,4,West,Agent,427000
344809,30747.0,2019-07-29,370358.0,2,South,Agent,839200
344814,30748.0,2023-11-04,127205.0,3,East,Direct,1037000
344818,30749.0,2023-03-07,279173.0,3,East,Online,1238300
344838,30750.0,2022-05-08,254934.0,3,North,Agent,2186700
344851,30751.0,2019-09-21,50790.0,1,East,Direct,366300
344866,30752.0,2019-03-04,155473.0,10,North,Agent,507800
344869,30753.0,2022-10-03,18526.0,2,South,Agent,272100
344892,30754.0,2024-01-06,87412.0,1,West,Broker,833700
344896,30755.0,2019-06-06,230693.0,12,East,Online,3661300
344908,30756.0,2020-10-07,82430.0,14,East,Online,789500
344916,30757.0,2021-01-17,124147.0,1,West,Direct,1453200
344919,30758.0,2022-09-24,104899.0,3,West,Bancassurance,625900
344919,30759.0,2022-06-16,97154.0,3,West,Bancassurance,625900
344920,30760.0,2021-07-24,16961.0,8,South,Direct,438000
344942,30761.0,2020-07-25,95915.0,13,North,Agent,1419500
344944,30762.0,2024-04-26,65023.0,9,East,Agent,794200
344950,30763.0,2022-01-27,124450.0,6,Central,Online,542800
344953,30764.0,2022-12-18,141348.0,11,North,Online,1574900
344970,30765.0,2019-09-07,25521.0,14,Central,Broker,537200
344979,30766.0,2025-04-24,62104.0,6,South,Agent,614200
344983,30767.0,2024-05-21,72553.0,13,Central,Online,1160400
344992,30768.0,2024-09-29,54950.0,14,West,Agent,807900
345007,30769.0,2023-01-11,65106.0,4,West,Broker,395700
345018,30770.0,2024-10-09,21996.0,12,North,Broker,348500
345029,30771.0,2021-10-27,33286.0,11,North,Agent,942400
345042,30772.0,2018-11-10,14133.0,4,North,Online,434800
345052,30773.0,2024-08-23,49844.0,14,North,Broker,475600
345053,30774.0,2021-04-23,16494.0,3,West,Bancassurance,281600
345056,30775.0,2022-01-28,272359.0,1,North,Bancassurance,654000
345079,30776.0,2019-05-14,34760.0,6,West,Direct,790900
345092,30777.0,2020-04-06,29265.0,1,South,Agent,557300
345096,30778.0,2018-05-08,118296.0,15,South,Agent,355500
345098,30779.0,2018-10-18,408227.0,13,South,Agent,604800
345137,30780.0,2020-06-20,73186.0,8,South,Agent,322300
345150,30781.0,2020-01-27,118143.0,13,West,Agent,546600
345161,30782.0,2020-04-28,9780.0,3,West,Agent,411700
345185,30783.0,2019-03-20,15410.0,12,North,Agent,699000
345192,30784.0,2019-01-02,407400.0,14,West,Direct,575400
345211,30785.0,2020-10-20,119153.0,6,West,Agent,825200
345218,30786.0,2019-04-10,310332.0,11,South,Online,848700
345228,30787.0,2021-05-05,86995.0,2,East,Agent,588900
345229,30788.0,2024-12-26,41750.0,11,Central,Bancassurance,428100
345234,30789.0,2024-03-15,86376.0,13,West,Direct,601200
345247,30790.0,2020-11-08,70237.0,14,West,Online,1670700
345274,30791.0,2023-03-19,185150.0,1,North,Broker,441200
345279,30792.0,2019-03-22,114704.0,7,Central,Agent,829700
345303,30793.0,2023-02-03,134264.0,15,Central,Agent,1194900
345304,30794.0,2020-11-18,148417.0,3,South,Online,1458600
345320,30795.0,2020-03-29,149992.0,6,North,Direct,850500
345382,30796.0,2019-03-10,189615.0,2,South,Agent,1050400
345417,30797.0,2019-10-11,461562.0,12,South,Online,1459300
345423,30798.0,2024-05-19,177150.0,10,East,Agent,608800
345424,30800.0,2024-03-05,50936.0,13,South,Broker,730200
345424,30799.0,2023-05-21,74904.0,13,South,Broker,730200
345429,30801.0,2024-08-23,38918.0,14,South,Agent,302100
345445,30802.0,2024-04-23,44700.0,13,West,Bancassurance,826100
345446,30803.0,2022-07-15,50543.0,10,South,Agent,409800
345463,30804.0,2023-08-22,213503.0,14,North,Online,3362200
345491,30805.0,2024-01-10,81212.0,11,Central,Bancassurance,259100
345509,30806.0,2025-07-09,16568.0,3,West,Bancassurance,668200
345531,30807.0,2019-02-09,44971.0,9,North,Agent,571300
345547,30808.0,2018-12-30,93514.0,4,Central,Direct,679300
345556,30809.0,2023-01-12,50280.0,6,East,Broker,780900
345564,30810.0,2023-12-12,54594.0,10,East,Broker,417800
345581,30811.0,2025-01-07,20367.0,12,North,Online,232500
345589,30812.0,2020-04-11,94527.0,13,South,Online,536000
345594,30813.0,2024-04-17,209494.0,9,Central,Agent,738500
345607,30814.0,2022-09-18,68813.0,9,South,Agent,746000
345610,30815.0,2021-02-26,12923.0,14,East,Broker,556900
345615,30816.0,2024-05-18,160480.0,15,North,Online,1058100
345623,30817.0,2020-12-14,399364.0,3,West,Broker,822500
345634,30818.0,2025-01-07,73120.0,9,East,Online,473600
345642,30819.0,2023-02-10,14917.0,9,North,Bancassurance,172500
345642,30820.0,2023-03-08,30437.0,9,North,Bancassurance,172500
345651,30821.0,2025-04-15,114577.0,0,West,Online,1644100
345663,30822.0,2024-04-05,121660.0,11,South,Agent,461200
345689,30823.0,2023-11-18,26138.0,6,North,Online,247900
345691,30824.0,2023-01-03,51916.0,5,North,Direct,557900
345721,30825.0,2020-03-10,700750.0,14,East,Agent,1717700
345736,30826.0,2019-08-23,165750.0,8,Central,Agent,880000
345739,30827.0,2023-10-23,152141.0,12,Central,Agent,1133600
345744,30828.0,2019-03-25,316349.0,13,West,Agent,731800
345744,30829.0,2018-11-05,55118.0,13,West,Agent,731800
345750,30830.0,2021-10-07,15308.0,15,Central,Online,584100
345754,30831.0,2021-06-18,36397.0,6,East,Agent,526900
345777,30832.0,2020-12-08,589659.0,8,West,Broker,750100
345814,30833.0,2023-07-18,160497.0,2,West,Online,1711200
345822,30834.0,2022-10-02,27982.0,4,North,Agent,431200
345823,30835.0,2018-09-17,741510.0,6,West,Agent,823900
345838,30836.0,2025-12-05,42728.0,10,East,Agent,579100
345887,30837.0,2019-10-03,215189.0,9,West,Agent,716600
345888,30838.0,2022-06-04,79937.0,12,South,Agent,471400
345891,30839.0,2023-01-15,69514.0,13,Unknown,Agent,442300
345898,30840.0,2025-04-04,102844.0,15,South,Direct,542600
345901,30841.0,2021-09-11,17909.0,14,East,Direct,1112100
345903,30842.0,2024-11-02,90184.0,4,South,Broker,978900
345903,30843.0,2024-11-08,820812.0,4,South,Broker,978900
345909,30844.0,2023-07-07,188849.0,12,East,Agent,471900
345911,30845.0,2023-05-06,166690.0,13,South,Agent,896200
345917,30846.0,2025-02-19,39233.0,7,North,Online,452300
345929,30847.0,2023-04-21,75194.0,15,South,Broker,971600
345938,30848.0,2024-03-21,150951.0,13,East,Broker,1123900
345951,30849.0,2019-12-18,34680.0,3,North,Bancassurance,475100
345952,30850.0,2024-04-01,63646.0,4,South,Online,580700
345957,30851.0,2022-03-19,28260.0,9,East,Online,791100
345974,30852.0,2021-11-10,52299.0,4,South,Agent,521200
345993,30853.0,2025-08-20,29286.0,15,East,Agent,496800
345995,30854.0,2023-11-17,110524.0,11,West,Agent,690900
346000,30855.0,2021-12-19,29113.0,2,North,Bancassurance,502000
346019,30856.0,2022-02-05,41740.0,9,North,Broker,681300
346020,30857.0,2018-08-25,42602.0,11,West,Bancassurance,460500
346021,30858.0,2021-07-19,42959.0,13,North,Agent,476300
346026,30859.0,2020-11-16,87381.0,12,North,Online,906800
346033,30860.0,2025-09-29,12888.0,12,West,Agent,291700
346061,30861.0,2022-08-10,147821.0,2,South,Bancassurance,917300
346062,30862.0,2025-03-22,53690.0,7,East,Agent,416600
346091,30863.0,2023-09-14,66157.0,1,Central,Agent,1099000
346112,30864.0,2021-08-18,9768.0,10,West,Online,418500
346118,30865.0,2024-10-18,304625.0,6,West,Agent,1507100
346167,30866.0,2022-12-27,25954.0,8,West,Online,521200
346168,30867.0,2021-02-04,57181.0,6,South,Agent,1642500
346173,30868.0,2020-10-13,15480.0,10,South,Broker,558800
346199,30869.0,2021-03-19,397144.0,8,West,Online,2221400
346212,30870.0,2019-03-17,66493.0,6,South,Online,1080300
346213,30871.0,2019-09-08,15410.0,9,West,Agent,313500
346228,30872.0,2024-09-01,34094.0,13,North,Bancassurance,1193700
346233,30873.0,2024-10-26,74637.0,12,West,Agent,1078700
346259,30874.0,2018-03-20,58434.0,11,Central,Direct,1159200
346263,30875.0,2018-11-24,298993.0,2,Central,Broker,903400
346273,30876.0,2024-11-25,50031.0,12,East,Agent,760300
346274,30877.0,2024-02-09,281666.0,14,South,Broker,1973800
346278,30878.0,2024-04-29,156034.0,9,East,Agent,482900
346294,30879.0,2019-06-09,113779.0,11,South,Agent,973000
346301,30880.0,2020-05-10,102284.0,15,East,Direct,617300
346352,30881.0,2023-10-08,159630.0,2,South,Online,1856300
346374,30883.0,2021-02-04,6346.0,3,South,Online,356800
346425,30884.0,2025-01-20,69627.0,7,South,Broker,1205000
346433,30885.0,2022-02-03,49125.0,15,South,Broker,899600
346437,30886.0,2024-07-04,72802.0,3,South,Direct,1382800
346442,30887.0,2020-08-04,40188.0,6,West,Agent,225700
346451,30888.0,2021-05-31,18595.0,2,Central,Bancassurance,461500
346455,30889.0,2019-11-01,97390.0,2,West,Agent,914700
346460,30890.0,2021-02-25,29622.0,10,South,Agent,390300
346462,30891.0,2025-02-20,68080.0,7,North,Bancassurance,559000
346463,30892.0,2022-06-12,118438.0,11,Central,Direct,624800
346495,30893.0,2023-02-12,19232.0,1,North,Agent,830800
346501,30894.0,2022-07-16,453637.0,10,East,Direct,615900
346502,30895.0,2020-11-25,34924.0,10,Central,Broker,297200
346513,30896.0,2018-08-20,80735.0,4,North,Broker,1467200
346531,30897.0,2019-01-17,403286.0,12,North,Direct,663400
346557,30898.0,2019-01-24,12838.0,7,North,Agent,319900
346567,30899.0,2025-02-27,200648.0,14,North,Agent,969900
346581,30900.0,2019-07-24,31998.0,0,West,Online,445600
346590,30901.0,2019-07-21,79387.0,11,Central,Agent,870800
346596,30902.0,2024-10-22,90486.0,10,East,Direct,1417900
346612,30903.0,2024-07-04,184030.0,8,South,Direct,786000
346617,30904.0,2023-12-11,353607.0,7,West,Online,1590900
346636,30905.0,2024-08-16,54719.0,11,East,Agent,625700
346637,30906.0,2019-01-18,55423.0,6,West,Broker,401700
346656,30907.0,2025-02-04,70276.0,14,North,Bancassurance,356300
346719,30908.0,2018-08-10,199082.0,12,West,Online,933000
346731,30909.0,2018-10-02,82223.0,10,South,Broker,777900
346738,30910.0,2019-03-13,769458.0,8,West,Agent,2246900
346745,30911.0,2023-09-28,110960.0,7,North,Agent,1418600
346761,30912.0,2019-09-18,38873.0,2,South,Agent,928600
346773,30913.0,2023-10-25,131868.0,14,West,Direct,1020100
346782,30914.0,2019-01-25,127338.0,15,South,Agent,835900
346806,30915.0,2020-05-26,55830.0,13,Central,Direct,696100
346812,30916.0,2021-01-08,28908.0,1,South,Direct,411200
346812,30917.0,2021-09-09,75205.0,1,South,Direct,411200
346821,30918.0,2022-06-03,67988.0,4,West,Agent,384600
346826,30919.0,2020-06-11,39991.0,12,West,Broker,644700
346829,30920.0,2022-06-08,172110.0,2,West,Agent,800800
346836,30921.0,2021-05-05,23328.0,3,West,Online,471300
346850,30922.0,2023-09-29,695781.0,11,South,Online,1258100
346911,30923.0,2018-06-11,90926.0,12,North,Online,741400
346911,30924.0,2018-12-01,110289.0,12,North,Online,741400
346915,30925.0,2020-10-09,41111.0,10,East,Agent,210100
346935,30927.0,2024-06-17,78193.0,5,North,Agent,443400
346940,30928.0,2025-09-11,47196.0,15,North,Online,643300
346951,30929.0,2024-05-25,151249.0,8,South,Bancassurance,574200
346954,30930.0,2020-04-10,645140.0,6,North,Broker,1306100
346957,30931.0,2023-11-13,265140.0,12,South,Broker,294600
346959,30932.0,2024-10-31,21553.0,11,East,Online,574800
346959,30933.0,2024-08-26,151526.0,11,East,Online,574800
346977,30934.0,2019-05-28,34261.0,7,South,Agent,818600
346984,30935.0,2021-09-07,24212.0,13,South,Online,901000
346985,30936.0,2019-05-26,33082.0,13,South,Direct,355200
346989,30937.0,2019-05-19,100179.0,4,South,Agent,615900
346996,30938.0,2022-09-10,23866.0,8,Central,Online,538400
347016,30939.0,2019-03-15,15274.0,13,East,Agent,435200
347023,30940.0,2020-01-04,64062.0,15,Central,Agent,402200
347025,30941.0,2018-10-16,50297.0,6,South,Agent,673700
347034,30942.0,2022-11-13,107885.0,15,East,Direct,1567400
347043,30943.0,2022-11-20,20644.0,8,North,Agent,514800
347051,30944.0,2024-04-18,71617.0,7,West,Agent,1290200
347062,30945.0,2023-12-10,316965.0,8,West,Broker,1051800
347081,30946.0,2021-12-06,99080.0,4,Central,Agent,676300
347085,30947.0,2018-12-06,210825.0,8,North,Agent,1115500
347098,30948.0,2021-01-13,25704.0,3,South,Agent,189800
347105,30949.0,2021-09-15,32197.0,10,West,Broker,456700
347122,30950.0,2024-06-08,127534.0,2,North,Bancassurance,802200
347134,30951.0,2020-10-26,30835.0,2,South,Broker,1550300
347167,30952.0,2020-11-06,15501.0,0,Central,Agent,400400
347171,30953.0,2022-04-03,164325.0,15,South,Direct,816200
347172,30954.0,2020-04-26,128479.0,1,South,Online,684800
347205,30955.0,2019-10-14,474644.0,14,West,Agent,810400
347213,30957.0,2022-05-19,196644.0,2,North,Agent,578800
347213,30956.0,2021-09-30,75527.0,2,North,Agent,578800
347216,30958.0,2022-06-01,47713.0,10,North,Direct,423500
347222,30959.0,2021-03-10,13827.0,12,South,Direct,379400
347228,30960.0,2021-08-23,121244.0,15,Central,Online,1698500
347231,30961.0,2022-07-19,79462.0,2,West,Broker,631300
347234,30962.0,2023-10-29,15910.0,13,East,Agent,414400
347240,30963.0,2025-06-12,26037.0,1,West,Online,430500
347274,30964.0,2020-02-12,28588.0,10,West,Online,394800
347288,30965.0,2021-08-13,115959.0,0,East,Agent,322500
347290,30966.0,2019-07-16,102966.0,2,Central,Agent,1881300
347290,30967.0,2019-05-03,66015.0,2,Central,Agent,1881300
347304,30968.0,2025-03-16,222918.0,14,South,Bancassurance,2174500
347306,30969.0,2023-04-20,98703.0,5,East,Online,963600
347335,30970.0,2021-01-15,31065.0,3,West,Broker,1194700
347347,30971.0,2021-12-08,32381.0,3,South,Online,487100
347352,30972.0,2022-04-27,337067.0,8,West,Broker,1328500
347371,30973.0,2025-07-13,6329.0,10,South,Direct,462700
347381,30974.0,2019-07-30,124529.0,12,East,Online,583200
347400,30975.0,2024-08-19,50785.0,11,Central,Online,585000
347413,30976.0,2022-09-14,36148.0,4,North,Agent,995200
347416,30977.0,2022-03-04,10989.0,8,West,Agent,288000
347432,30978.0,2022-03-22,59419.0,7,South,Agent,432500
347438,30979.0,2021-11-17,17518.0,1,East,Agent,1030400
347448,30980.0,2024-03-06,18759.0,0,West,Direct,478300
347448,30981.0,2023-07-19,103051.0,0,West,Direct,478300
347466,30982.0,2019-03-08,201529.0,4,South,Broker,1732800
347468,30983.0,2025-11-06,194873.0,5,North,Direct,775500
347475,30984.0,2023-07-26,468609.0,6,West,Direct,599800
347477,30985.0,2021-09-09,7059.0,6,West,Agent,485200
347481,30986.0,2019-02-18,65054.0,5,South,Direct,439700
347485,30987.0,2025-01-27,52802.0,10,West,Online,922000
347489,30988.0,2024-03-08,51882.0,0,South,Online,587400
347489,30989.0,2024-03-10,29612.0,0,South,Online,587400
347496,30990.0,2019-01-25,9678.0,4,South,Agent,358400
347522,30991.0,2020-10-21,281647.0,9,South,Broker,1062300
347523,30992.0,2024-09-01,120640.0,15,East,Online,1835800
347528,30993.0,2022-06-30,225769.0,12,North,Agent,639200
347530,30994.0,2019-10-31,87011.0,3,South,Direct,1124700
347536,30995.0,2024-02-26,94205.0,8,East,Agent,1070400
347547,30996.0,2023-07-19,40964.0,13,North,Agent,619100
347573,30997.0,2025-02-24,323315.0,15,Central,Broker,1844700
347575,30998.0,2023-05-17,202431.0,14,West,Online,843700
347597,30999.0,2022-01-21,45479.0,2,South,Direct,534000
347601,31000.0,2020-08-31,128775.0,5,West,Agent,1096300
347604,31001.0,2023-11-30,31534.0,13,South,Agent,731000
347617,31002.0,2023-12-10,29301.0,8,East,Online,629400
347625,31003.0,2021-05-14,114757.0,15,North,Broker,594400
347638,31004.0,2024-12-27,49391.0,9,North,Agent,423200
347655,31005.0,2018-11-17,97483.0,6,East,Broker,1100500
347656,31006.0,2018-05-12,33085.0,10,South,Agent,956200
347657,31007.0,2023-02-22,73480.0,2,East,Online,838900
347658,31008.0,2023-02-07,781806.0,6,North,Broker,955400
347662,31010.0,2021-04-15,35156.0,13,South,Broker,488800
347662,31009.0,2021-08-22,41030.0,13,South,Broker,488800
347663,31011.0,2019-07-26,201544.0,1,South,Broker,776400
347667,31012.0,2019-05-27,108505.0,3,Central,Online,660400
347725,31013.0,2020-08-14,20129.0,8,North,Direct,405700
347728,31014.0,2018-10-29,61714.0,3,East,Broker,409400
347731,31015.0,2019-06-01,95359.0,6,West,Broker,1672900
347734,31016.0,2019-04-03,122422.0,10,Central,Agent,1020400
347739,31017.0,2021-05-14,65396.0,8,East,Agent,638900
347749,31018.0,2021-03-18,123946.0,15,South,Agent,714600
347775,31019.0,2023-04-18,20117.0,10,North,Online,218900
347775,31020.0,2023-11-09,17774.0,10,North,Online,218900
347781,31021.0,2023-03-27,29541.0,6,South,Broker,472600
347781,31022.0,2023-07-25,119252.0,6,South,Broker,472600
347798,31023.0,2021-08-14,223883.0,12,North,Agent,762200
347811,31024.0,2022-03-04,254229.0,14,West,Online,520700
347827,31025.0,2021-10-18,331420.0,11,Central,Online,1094500
347828,31026.0,2018-11-06,152742.0,14,West,Agent,1139000
347846,31027.0,2024-01-22,467744.0,0,West,Online,627000
347858,31028.0,2024-12-10,58335.0,15,North,Agent,611200
347860,31029.0,2023-05-19,274824.0,10,East,Bancassurance,941500
347867,31030.0,2018-07-24,24225.0,14,Central,Online,764900
347868,31031.0,2019-03-21,106382.0,8,East,Online,1272800
347881,31032.0,2020-12-01,140451.0,10,West,Agent,1047300
347884,31033.0,2024-12-18,24968.0,9,Central,Agent,214500
347898,31034.0,2020-11-09,127214.0,13,South,Agent,505400
347902,31035.0,2021-06-29,53889.0,14,West,Agent,873800
347903,31036.0,2022-01-16,358177.0,10,North,Broker,563600
347909,31037.0,2024-07-27,115468.0,10,West,Online,620800
347928,31038.0,2020-07-29,589140.0,14,South,Bancassurance,654600
347929,31039.0,2021-02-27,58748.0,13,North,Online,1011900
347934,31040.0,2022-12-21,34897.0,2,North,Agent,177900
347936,31041.0,2022-02-17,240760.0,1,South,Broker,1940500
347942,31042.0,2023-12-27,32023.0,2,West,Direct,391200
347945,31043.0,2019-02-10,464795.0,14,West,Agent,878100
347953,31044.0,2019-04-25,42227.0,2,West,Online,1136800
347955,31045.0,2022-09-02,71136.0,2,East,Agent,850900
347957,31046.0,2020-03-26,44911.0,3,West,Agent,416000
347959,31047.0,2018-10-16,60073.0,2,East,Broker,810300
347962,31048.0,2024-10-04,19412.0,4,North,Agent,148700
347980,31049.0,2025-01-26,13023.0,14,South,Bancassurance,296200
347992,31050.0,2018-10-25,21152.0,15,West,Agent,371400
348001,31051.0,2024-06-13,960270.0,12,West,Agent,1157200
348004,31052.0,2019-12-18,7704.0,13,West,Agent,809700
348008,31053.0,2018-07-31,173670.0,13,West,Agent,1340400
348017,31054.0,2025-02-02,8855.0,12,North,Agent,432600
348018,31055.0,2020-05-20,85881.0,10,South,Agent,554300
348048,31057.0,2021-04-28,329990.0,6,West,Broker,1314600
348049,31058.0,2025-02-12,36899.0,9,South,Online,545700
348050,31059.0,2023-06-29,17231.0,1,West,Direct,374000
348052,31060.0,2021-09-04,53868.0,4,North,Broker,342900
348058,31061.0,2020-04-17,557016.0,4,North,Direct,1710200
348066,31062.0,2024-08-12,34299.0,14,South,Agent,767700
348100,31063.0,2024-04-21,160971.0,15,South,Online,454200
348112,31064.0,2024-11-29,107842.0,2,Central,Agent,1239000
348134,31065.0,2021-01-28,90619.0,13,South,Direct,1019200
348139,31066.0,2023-02-22,112682.0,9,North,Agent,1014500
348143,31067.0,2024-08-30,42884.0,15,North,Agent,202500
348144,31068.0,2019-05-28,80575.0,14,South,Bancassurance,820400
348184,31069.0,2024-04-26,50842.0,12,South,Bancassurance,623900
348202,31070.0,2025-04-02,29315.0,4,South,Agent,671600
348207,31071.0,2021-07-25,219926.0,14,West,Agent,554900
348250,31072.0,2025-04-01,47801.0,11,West,Broker,1190100
348252,31073.0,2020-01-17,55618.0,9,East,Bancassurance,302900
348254,31074.0,2020-10-13,51333.0,8,West,Agent,405600
348264,31075.0,2024-08-02,257432.0,15,North,Agent,810900
348267,31076.0,2024-11-18,140677.0,1,West,Agent,506700
348318,31077.0,2021-01-01,40919.0,14,North,Broker,214700
348353,31078.0,2018-05-05,32616.0,4,North,Online,386500
348359,31079.0,2019-06-28,605168.0,4,South,Online,829600
348369,31080.0,2023-01-23,32938.0,7,Central,Online,627900
348369,31081.0,2022-12-31,72765.0,7,Central,Online,627900
348374,31082.0,2021-08-30,45934.0,3,West,Online,547800
348381,31083.0,2021-11-08,23077.0,8,South,Broker,833600
348383,31084.0,2023-09-29,56714.0,10,West,Online,1214900
348396,31085.0,2018-10-21,91691.0,8,North,Online,689900
348403,31086.0,2022-02-21,30082.0,4,Central,Agent,815900
348406,31087.0,2022-12-17,24578.0,13,West,Agent,169200
348411,31088.0,2021-06-18,183214.0,5,West,Broker,608800
348418,31089.0,2025-07-03,133988.0,5,West,Agent,632500
348444,31090.0,2022-03-15,57222.0,14,West,Agent,478700
348452,31091.0,2021-10-11,58551.0,4,West,Online,369600
348483,31092.0,2018-09-05,10083.0,14,East,Direct,294000
348487,31093.0,2019-07-19,15865.0,8,Central,Broker,451100
348517,31094.0,2021-03-14,155208.0,6,West,Direct,705900
348529,31095.0,2022-08-11,40385.0,8,North,Online,589000
348543,31096.0,2023-05-08,345723.0,14,West,Agent,887000
348548,31097.0,2021-02-28,266200.0,5,Central,Agent,1656900
348564,31098.0,2024-03-29,444771.0,1,West,Broker,1501900
348580,31099.0,2021-10-29,80751.0,2,South,Bancassurance,1314300
348591,31100.0,2023-12-28,27330.0,15,North,Agent,509600
348622,31101.0,2025-10-04,82779.0,2,West,Agent,1063200
348631,31102.0,2025-05-02,236080.0,7,South,Bancassurance,850500
348636,31103.0,2023-11-02,33213.0,11,West,Direct,949000
348644,31104.0,2021-12-01,12713.0,12,East,Bancassurance,487200
348646,31105.0,2018-07-24,333182.0,4,North,Broker,930500
348647,31106.0,2020-08-12,269286.0,3,North,Broker,723000
348652,31107.0,2022-10-28,12759.0,5,North,Online,265900
348662,31108.0,2024-06-11,35700.0,6,East,Agent,936000
348692,31109.0,2019-04-18,497738.0,11,North,Agent,1135800
348692,31110.0,2019-10-19,68987.0,11,North,Agent,1135800
348701,31111.0,2019-11-20,64411.0,15,Central,Broker,550400
348712,31112.0,2024-05-03,80934.0,8,South,Broker,1648000
348714,31113.0,2024-09-01,101971.0,3,South,Online,719000
348716,31114.0,2018-04-25,32794.0,4,West,Online,1139900
348721,31115.0,2018-09-26,268289.0,2,West,Online,1064500
348751,31116.0,2021-03-04,215472.0,8,East,Broker,1782100
348759,31117.0,2022-12-06,174967.0,14,South,Agent,592800
348762,31118.0,2023-02-03,116663.0,13,Central,Agent,425900
348766,31119.0,2018-11-28,205371.0,7,North,Direct,832400
348772,31120.0,2022-03-02,84754.0,11,East,Bancassurance,340000
348772,31121.0,2022-01-04,30719.0,11,East,Bancassurance,340000
348774,31122.0,2021-09-17,141356.0,2,West,Broker,721500
348807,31123.0,2025-05-03,520658.0,13,West,Bancassurance,1431500
348813,31124.0,2022-09-08,829993.0,15,East,Agent,2316100
348824,31125.0,2022-04-02,57837.0,6,East,Broker,604700
348833,31126.0,2021-01-07,27636.0,0,Central,Agent,565100
348840,31127.0,2023-09-05,123280.0,5,West,Agent,1069200
348855,31128.0,2023-08-28,5434.0,12,Central,Agent,411800
348857,31129.0,2019-11-13,23626.0,2,West,Online,553400
348860,31130.0,2023-07-24,41759.0,5,South,Online,291200
348887,31131.0,2019-12-21,18151.0,15,East,Broker,1086200
348888,31132.0,2021-11-02,180251.0,1,North,Broker,392900
348908,31133.0,2021-01-14,179156.0,10,North,Direct,941500
348927,31134.0,2022-03-11,68946.0,7,West,Agent,718700
348961,31135.0,2023-11-25,27960.0,14,Central,Online,703100
348962,31136.0,2024-09-01,65190.0,15,East,Online,615900
348964,31137.0,2021-03-24,106915.0,7,South,Online,491500
348972,31138.0,2020-02-05,12230.0,5,West,Bancassurance,664000
348973,31139.0,2019-12-16,155396.0,11,East,Online,2361000
348989,31140.0,2021-12-08,38342.0,14,South,Online,489700
349038,31141.0,2020-06-28,13054.0,4,East,Agent,299600
349038,31142.0,2020-09-19,27501.0,4,East,Agent,299600
349040,31143.0,2021-09-14,11505.0,12,North,Online,400700
