policy_id,claim_id,exposure,claim_count,vehicle_age,region,channel,sum_insured,policy_year
349682,31190.0,1.0,2,13,West,Bancassurance,835800,2024
349682,31191.0,1.0,2,13,West,Bancassurance,835800,2024
349716,31192.0,0.9336071184120466,1,2,West,Agent,1056400,2022
349726,31193.0,0.8788501026694046,1,2,West,Broker,758700,2023
349745,31194.0,0.8624229979466119,1,14,Central,Broker,838200,2021
349752,31195.0,1.0,1,10,North,Online,1350700,2018
349786,31196.0,0.9609856262833676,1,10,East,Agent,1141700,2024
349822,31197.0,0.9664613278576316,1,11,South,Agent,332800,2024
349883,31198.0,0.9664613278576316,1,10,South,Agent,518400,2023
349889,31199.0,1.0,1,10,South,Agent,226400,2023
349893,31200.0,0.8542094455852156,1,14,North,Broker,865500,2021
349924,31201.0,1.0,1,6,West,Agent,684000,2021
349938,31202.0,0.974674880219028,1,9,East,Agent,834300,2022
349941,31203.0,1.0,1,4,Central,Bancassurance,1181900,2020
349946,31204.0,1.0,2,9,East,Agent,543000,2022
349946,31205.0,1.0,2,9,East,Agent,543000,2022
349951,31206.0,0.8706365503080082,1,0,North,Agent,484800,2024
349956,31207.0,1.0,1,10,South,Agent,2071400,2024
349964,31208.0,1.0,1,12,Central,Agent,936300,2021
349968,31209.0,1.0,1,14,West,Agent,516900,2024
349982,31210.0,0.917180013689254,1,1,South,Agent,397900,2021
349995,31211.0,0.9253935660506504,1,5,North,Online,1699500,2018
350012,31212.0,0.9856262833675564,1,9,North,Bancassurance,382400,2022
350034,31213.0,1.0,1,13,East,Direct,1094200,2019
350049,31214.0,0.865160848733744,1,8,South,Online,780100,2024
350055,31215.0,0.917180013689254,1,6,Central,Direct,2672500,2021
350056,31216.0,0.9308692676249144,1,1,North,Online,1264300,2019
350063,31217.0,1.0,1,6,South,Agent,689500,2018
350066,31218.0,0.8952772073921971,1,14,East,Online,586000,2024
350079,31219.0,0.8268309377138946,1,9,North,Agent,526600,2021
350087,31220.0,0.9390828199863108,1,9,West,Online,714500,2023
350090,31221.0,0.8788501026694046,1,3,West,Bancassurance,766500,2021
350092,31222.0,1.0,1,14,West,Online,1557000,2021
350104,31223.0,1.0,1,2,West,Agent,2193600,2019
350133,31224.0,0.8240930869267625,1,10,North,Agent,837500,2021
350164,31225.0,0.9117043121149896,1,8,West,Broker,1027700,2019
350170,31226.0,0.922655715263518,1,10,West,Online,699400,2020
350173,31227.0,1.0,1,5,North,Agent,633000,2022
350208,31228.0,0.9034907597535934,2,9,West,Agent,458600,2023
350208,31229.0,0.9034907597535934,2,9,West,Agent,458600,2023
350210,31230.0,0.9637234770704995,1,11,West,Agent,1932500,2021
350220,31231.0,1.0,1,11,West,Agent,1242100,2020
350223,31232.0,1.0,1,14,South,Direct,833300,2021
350238,31233.0,0.8761122518822724,1,12,North,Broker,1047500,2018
350239,31234.0,1.0,1,0,Central,Agent,362900,2024
350261,31235.0,0.9281314168377824,1,15,South,Direct,804400,2023
350275,31236.0,0.9390828199863108,1,4,South,Online,390700,2024
350279,31237.0,1.0,1,9,South,Broker,404800,2018
350280,31239.0,0.8898015058179329,2,5,North,Agent,902700,2019
350280,31238.0,0.8898015058179329,2,5,North,Agent,902700,2019
350281,31240.0,1.0,1,4,North,Agent,676500,2022
350323,31241.0,0.9089664613278576,2,5,West,Bancassurance,533200,2020
350323,31242.0,0.9089664613278576,2,5,West,Bancassurance,533200,2020
350327,31243.0,0.8323066392881588,1,1,South,Direct,592900,2020
350348,31244.0,0.9418206707734428,1,6,South,Broker,565300,2019
350353,31245.0,0.974674880219028,1,9,South,Direct,364100,2018
350354,31246.0,1.0,1,14,Central,Direct,801100,2018
350381,31247.0,1.0,1,10,East,Online,648600,2023
350394,31248.0,0.8761122518822724,1,13,South,Agent,1492000,2023
350395,31249.0,1.0,1,1,West,Agent,1408700,2024
350398,31250.0,0.8898015058179329,1,14,South,Bancassurance,464200,2019
350400,31251.0,0.914442162902122,1,6,Unknown,Agent,1394400,2020
350409,31252.0,0.9883641341546886,1,10,South,Agent,1222300,2024
350412,31253.0,0.9911019849418208,1,9,North,Direct,591300,2022
350417,31254.0,0.9911019849418208,1,9,South,Agent,1000900,2019
350423,31255.0,0.9938398357289528,1,3,South,Broker,929800,2018
350441,31256.0,0.919917864476386,1,7,South,Online,1090000,2019
350450,31257.0,0.8733744010951403,1,6,South,Broker,1233900,2024
350464,31258.0,0.947296372347707,1,0,Central,Agent,879700,2024
350465,31259.0,0.9582477754962354,1,12,East,Online,788900,2018
350467,31260.0,0.9801505817932924,1,12,West,Online,737500,2020
350477,31261.0,0.9856262833675564,1,7,East,Direct,195700,2022
350481,31262.0,1.0,1,6,West,Agent,1487800,2018
350487,31263.0,0.8487337440109514,1,7,East,Agent,693000,2021
350490,31264.0,0.8815879534565366,1,3,North,Online,988900,2022
350504,31265.0,1.0,1,8,Central,Bancassurance,324200,2022
350519,31266.0,0.9281314168377824,1,7,Central,Online,1187700,2024
350562,31267.0,1.0,2,9,North,Agent,550000,2020
350562,31268.0,1.0,2,9,North,Agent,550000,2020
350565,31269.0,0.8980150581793293,1,9,West,Agent,540000,2020
350566,31270.0,0.9637234770704995,1,10,West,Agent,289800,2019
350569,31271.0,0.947296372347707,1,11,South,Agent,782700,2020
350581,31272.0,1.0,1,7,East,Direct,377400,2024
350585,31273.0,0.9828884325804244,2,14,South,Broker,749700,2024
350585,31274.0,0.9828884325804244,2,14,South,Broker,749700,2024
350597,31275.0,0.944558521560575,1,2,West,Agent,584100,2019
350601,31276.0,0.914442162902122,1,1,South,Online,1623900,2023
350614,31277.0,1.0,1,8,North,Agent,649700,2023
350617,31278.0,1.0,1,13,South,Agent,1129600,2024
350619,31279.0,1.0,1,14,North,Online,1089500,2020
350628,31280.0,1.0,1,0,West,Online,531700,2019
350646,31281.0,0.914442162902122,1,10,North,Broker,1363600,2018
350660,31282.0,1.0,1,14,North,Online,778200,2019
350663,31283.0,0.8733744010951403,1,13,North,Online,551800,2022
350665,31284.0,0.947296372347707,1,10,South,Agent,695800,2024
350672,31285.0,0.8514715947980835,1,11,North,Agent,874700,2020
350695,31286.0,0.8432580424366872,1,11,South,Bancassurance,1297800,2023
350697,31287.0,1.0,1,2,South,Broker,339300,2024
350700,31288.0,0.9911019849418208,1,4,Central,Bancassurance,594800,2024
350703,31289.0,1.0,1,6,North,Agent,221600,2019
350711,31290.0,0.8843258042436687,1,14,North,Agent,1352000,2024
350715,31291.0,0.8761122518822724,1,10,West,Online,364800,2021
350726,31292.0,0.9418206707734428,1,8,North,Agent,355700,2020
350727,31293.0,0.8952772073921971,2,15,East,Direct,1142500,2021
350727,31294.0,0.8952772073921971,2,15,East,Direct,1142500,2021
350740,31295.0,0.8542094455852156,1,13,East,Bancassurance,970000,2023
350751,31296.0,0.9062286105407256,1,0,North,Agent,699700,2021
350768,31297.0,0.8596851471594799,1,7,South,Agent,1857400,2021
350782,31298.0,1.0,1,14,Central,Agent,771800,2022
350784,31299.0,0.944558521560575,1,11,South,Direct,271400,2019
350793,31300.0,0.944558521560575,1,12,North,Online,891500,2020
350796,31301.0,1.0,1,11,North,Online,377200,2019
350812,31302.0,0.9828884325804244,1,2,Central,Broker,984500,2022
350814,31303.0,0.8952772073921971,1,3,East,Bancassurance,735000,2024
350818,31304.0,0.8870636550308009,2,13,West,Bancassurance,840700,2018
350818,31305.0,0.8870636550308009,2,13,West,Bancassurance,840700,2018
350824,31306.0,1.0,1,7,West,Agent,760000,2020
350834,31308.0,1.0,1,11,East,Bancassurance,440400,2024
350843,31309.0,0.9363449691991786,1,13,South,Agent,237000,2021
350857,31310.0,1.0,1,0,West,Agent,993600,2019
350871,31312.0,0.8788501026694046,2,5,West,Agent,242000,2021
350871,31311.0,0.8788501026694046,2,5,West,Agent,242000,2021
350889,31313.0,0.9582477754962354,1,5,North,Online,386300,2019
350961,31314.0,1.0,1,7,West,Broker,313100,2021
350968,31315.0,0.8678986995208761,1,15,East,Online,2502200,2019
350976,31316.0,0.9253935660506504,1,3,Central,Agent,882800,2024
350986,31317.0,0.8350444900752909,1,14,North,Agent,645000,2022
351002,31318.0,0.947296372347707,1,9,West,Agent,852200,2024
351005,31319.0,0.9117043121149896,1,3,South,Agent,418900,2020
351010,31321.0,0.9883641341546886,2,14,East,Online,566000,2018
351010,31320.0,0.9883641341546886,2,14,East,Online,566000,2018
351012,31322.0,0.9336071184120466,1,5,South,Direct,932800,2020
351020,31323.0,0.922655715263518,1,11,Central,Online,837300,2022
351041,31324.0,0.8788501026694046,1,9,North,Agent,472600,2022
351059,31325.0,0.9500342231348392,1,3,West,Agent,754300,2018
351062,31326.0,0.8350444900752909,2,13,West,Agent,440400,2024
351062,31327.0,0.8350444900752909,2,13,West,Agent,440400,2024
351076,31328.0,1.0,1,4,South,Agent,1142900,2019
351087,31329.0,0.9089664613278576,1,15,Central,Direct,888600,2022
351088,31330.0,1.0,1,15,South,Online,782100,2021
351095,31331.0,0.837782340862423,1,4,East,Broker,957300,2024
351115,31332.0,0.8624229979466119,1,15,South,Agent,276200,2022
351134,31333.0,0.8733744010951403,1,8,South,Broker,692600,2024
351136,31334.0,1.0,2,0,North,Broker,961400,2018
351136,31335.0,1.0,2,0,North,Broker,961400,2018
351163,31336.0,1.0,1,8,East,Agent,549500,2023
351165,31337.0,0.9609856262833676,1,6,South,Broker,568400,2022
351186,31338.0,0.9281314168377824,1,3,South,Agent,656200,2021
351195,31339.0,0.9117043121149896,1,8,South,Direct,407000,2019
351208,31340.0,0.9664613278576316,1,10,East,Broker,639200,2020
351215,31341.0,1.0,1,15,West,Direct,354500,2024
351220,31342.0,0.9801505817932924,1,10,East,Agent,420900,2021
351242,31343.0,0.922655715263518,1,13,East,Agent,2511300,2018
351243,31344.0,1.0,1,2,North,Direct,715800,2023
351246,31345.0,0.8815879534565366,1,4,East,Agent,484600,2022
351283,31346.0,0.840520191649555,1,9,West,Agent,893600,2022
351324,31347.0,0.974674880219028,1,0,North,Broker,472400,2024
351326,31348.0,1.0,1,5,West,Agent,1288700,2019
351329,31349.0,0.8569472963723477,1,9,West,Online,357400,2021
351338,31350.0,1.0,1,12,East,Online,560100,2021
351392,31351.0,0.8678986995208761,1,2,South,Bancassurance,836200,2023
351398,31352.0,0.974674880219028,1,14,South,Agent,971200,2024
351405,31353.0,1.0,1,4,Central,Online,1229900,2019
351424,31354.0,1.0,1,11,East,Agent,1355300,2019
351436,31355.0,0.8788501026694046,1,3,West,Broker,408400,2018
351449,31356.0,1.0,1,4,West,Agent,459000,2020
351463,31358.0,1.0,1,14,North,Online,1552100,2019
351468,31359.0,1.0,1,8,Central,Broker,434800,2021
351480,31360.0,0.8815879534565366,1,14,North,Direct,373200,2024
351482,31361.0,1.0,1,7,South,Agent,1416800,2020
351492,31362.0,1.0,1,15,West,Agent,674500,2024
351500,31363.0,0.9801505817932924,1,12,Central,Online,850300,2021
351521,31364.0,0.8733744010951403,1,3,East,Broker,343600,2018
351543,31365.0,1.0,1,8,North,Online,595700,2023
351550,31366.0,0.8323066392881588,1,11,South,Online,604600,2021
351567,31367.0,1.0,1,13,Central,Agent,995100,2019
351573,31368.0,0.9527720739219712,1,8,North,Agent,1521200,2023
351595,31369.0,1.0,1,3,North,Direct,820900,2020
351608,31370.0,0.9637234770704995,1,13,North,Online,347700,2023
351620,31371.0,0.9418206707734428,1,5,East,Online,722400,2019
351621,31372.0,1.0,2,0,West,Direct,489900,2023
351621,31373.0,1.0,2,0,West,Direct,489900,2023
351634,31374.0,0.8350444900752909,1,15,West,Direct,1059200,2022
351639,31375.0,0.9938398357289528,1,0,West,Broker,1593100,2020
351642,31376.0,0.914442162902122,1,5,South,Online,598800,2018
351644,31377.0,0.919917864476386,1,0,North,Direct,270500,2020
351648,31378.0,1.0,1,0,West,Agent,759900,2019
351672,31380.0,0.8569472963723477,1,12,North,Broker,438700,2024
351675,31381.0,1.0,1,0,South,Agent,1028500,2021
351676,31382.0,0.8980150581793293,1,4,West,Online,574000,2021
351678,31383.0,0.8268309377138946,1,10,Central,Agent,657000,2023
351682,31384.0,0.9281314168377824,1,2,East,Agent,597000,2020
351715,31385.0,0.914442162902122,1,6,Central,Online,1868300,2023
351716,31386.0,0.922655715263518,1,1,East,Broker,486600,2019
351744,31387.0,0.9555099247091032,1,10,South,Agent,574000,2019
351746,31388.0,1.0,1,10,South,Agent,679900,2020
351747,31389.0,0.9883641341546886,1,0,West,Bancassurance,439800,2023
351763,31390.0,0.9062286105407256,1,5,South,Online,944500,2023
351778,31391.0,0.892539356605065,1,7,North,Online,547600,2024
351791,31392.0,1.0,1,14,West,Agent,469600,2021
351806,31393.0,0.9527720739219712,1,1,East,Online,1000700,2023
351808,31394.0,0.944558521560575,1,4,West,Agent,842900,2022
351809,31395.0,1.0,1,15,West,Online,1062600,2018
351826,31396.0,0.9883641341546886,1,8,East,Broker,1090000,2021
351835,31397.0,1.0,1,1,East,Bancassurance,956100,2019
351842,31398.0,0.9555099247091032,1,8,South,Agent,682700,2019
351852,31399.0,1.0,2,11,North,Agent,392200,2024
351852,31400.0,1.0,2,11,North,Agent,392200,2024
351858,31401.0,1.0,1,14,West,Direct,392100,2020
351905,31402.0,0.865160848733744,1,10,East,Online,714800,2019
351927,31403.0,1.0,1,15,West,Online,344600,2024
351931,31404.0,0.9253935660506504,1,4,West,Broker,1869800,2021
351938,31405.0,1.0,1,14,Central,Agent,979800,2022
351965,31406.0,0.9609856262833676,1,2,South,Online,459300,2020
351974,31407.0,0.9500342231348392,1,14,West,Agent,926900,2019
351983,31408.0,0.840520191649555,1,1,North,Online,710500,2023
352007,31409.0,0.917180013689254,1,3,West,Bancassurance,500500,2023
352015,31410.0,1.0,1,9,North,Broker,512500,2024
352019,31411.0,1.0,1,15,South,Agent,904800,2020
352025,31412.0,0.9801505817932924,1,10,Central,Broker,216100,2019
352047,31413.0,0.9555099247091032,1,0,East,Online,422300,2023
352050,31414.0,1.0,1,12,South,Broker,644800,2023
352051,31415.0,1.0,2,15,West,Agent,833000,2024
352051,31416.0,1.0,2,15,West,Agent,833000,2024
352054,31417.0,1.0,1,2,East,Agent,463500,2020
352057,31418.0,1.0,1,10,West,Online,1168400,2021
352062,31419.0,0.9965776865160848,1,14,West,Online,380700,2020
352080,31420.0,0.9034907597535934,1,9,West,Broker,528500,2019
352086,31421.0,0.9062286105407256,1,15,West,Agent,955100,2019
352101,31422.0,1.0,1,11,East,Agent,1730700,2021
352102,31423.0,0.9500342231348392,1,12,West,Online,718500,2024
352125,31424.0,1.0,1,13,North,Agent,442400,2018
352137,31426.0,0.914442162902122,1,4,West,Online,565600,2021
352138,31427.0,0.840520191649555,1,13,North,Agent,515900,2022
352149,31428.0,1.0,1,4,North,Broker,870200,2022
352165,31429.0,0.9828884325804244,1,7,West,Direct,604400,2020
352183,31430.0,0.974674880219028,1,8,North,Bancassurance,925600,2023
352187,31431.0,1.0,1,11,North,Direct,440300,2019
352231,31432.0,0.9664613278576316,1,5,North,Online,964600,2023
352233,31433.0,0.8596851471594799,1,11,Central,Online,466700,2021
352244,31434.0,1.0,1,10,West,Online,2633300,2019
352261,31435.0,1.0,1,6,North,Agent,454800,2022
352262,31436.0,1.0,1,14,East,Broker,488300,2022
352277,31437.0,0.8706365503080082,1,5,East,Bancassurance,491700,2020
352291,31438.0,1.0,1,11,East,Online,760100,2021
352320,31439.0,0.8432580424366872,1,7,South,Direct,423600,2022
352324,31440.0,0.9253935660506504,1,0,East,Broker,476500,2018
352341,31441.0,1.0,1,5,North,Agent,1018800,2022
352343,31442.0,0.9527720739219712,1,14,South,Direct,616800,2023
352378,31443.0,1.0,1,11,North,Broker,551400,2020
352390,31444.0,0.919917864476386,1,2,East,Direct,754800,2022
352402,31445.0,1.0,1,12,West,Agent,1919700,2020
352407,31446.0,1.0,1,4,East,Agent,1336200,2024
352412,31447.0,0.9336071184120466,1,3,South,Broker,1123800,2018
352416,31448.0,1.0,1,15,East,Online,393100,2021
352466,31449.0,1.0,1,1,Central,Online,396100,2019
352469,31450.0,0.8542094455852156,1,13,South,Online,1717800,2023
352477,31451.0,0.9527720739219712,1,8,East,Agent,1598500,2018
352487,31452.0,0.8514715947980835,2,5,North,Agent,1062200,2019
352487,31453.0,0.8514715947980835,2,5,North,Agent,1062200,2019
352490,31454.0,0.9856262833675564,1,3,North,Agent,1242100,2020
352515,31455.0,0.9007529089664612,1,11,North,Bancassurance,570800,2020
352527,31456.0,0.8569472963723477,1,3,South,Agent,363500,2018
352548,31457.0,1.0,1,11,North,Agent,1346600,2018
352555,31458.0,1.0,1,5,North,Broker,697400,2023
352560,31459.0,1.0,1,13,South,Agent,996400,2024
352562,31460.0,0.9500342231348392,1,11,North,Agent,685900,2024
352570,31461.0,0.999315537303217,1,9,West,Agent,954200,2019
352585,31462.0,0.8952772073921971,1,14,North,Broker,301700,2018
352586,31463.0,1.0,1,6,Central,Agent,1871500,2018
352593,31464.0,0.9911019849418208,1,7,West,Bancassurance,1491800,2022
352600,31465.0,0.9363449691991786,1,9,North,Agent,394700,2018
352616,31466.0,0.8514715947980835,1,6,North,Agent,360400,2022
352622,31467.0,1.0,1,4,South,Online,744300,2023
352629,31468.0,1.0,1,8,North,Bancassurance,446600,2021
352675,31470.0,0.9801505817932924,1,5,North,Online,567800,2022
352687,31471.0,0.8870636550308009,1,0,North,Agent,1640100,2018
352689,31472.0,1.0,1,0,West,Agent,536400,2018
352715,31473.0,1.0,1,5,South,Online,1365400,2021
352729,31474.0,0.8980150581793293,1,8,South,Agent,454300,2024
352738,31475.0,1.0,1,8,South,Direct,706900,2019
352743,31476.0,1.0,1,6,Central,Agent,597600,2022
352772,31477.0,1.0,1,15,South,Bancassurance,1020800,2020
352788,31478.0,0.9938398357289528,1,12,Central,Direct,1205200,2024
352792,31479.0,0.9637234770704995,1,14,East,Agent,763300,2019
352794,31480.0,0.9336071184120466,1,10,North,Agent,321300,2021
352800,31481.0,0.8761122518822724,1,14,South,Broker,793400,2020
352813,31482.0,0.9500342231348392,2,6,Central,Direct,1361100,2023
352813,31483.0,0.9500342231348392,2,6,Central,Direct,1361100,2023
352817,31484.0,1.0,1,15,North,Broker,568100,2021
352827,31485.0,0.919917864476386,1,4,North,Direct,1514500,2020
352837,31486.0,0.9527720739219712,1,3,West,Online,860800,2024
352864,31487.0,0.9390828199863108,1,4,West,Direct,1436300,2021
352871,31488.0,0.9938398357289528,2,9,West,Agent,1358000,2020
352871,31489.0,0.9938398357289528,2,9,West,Agent,1358000,2020
352884,31490.0,1.0,1,8,East,Agent,895500,2018
352899,31491.0,1.0,2,6,Central,Bancassurance,403100,2022
352899,31492.0,1.0,2,6,Central,Bancassurance,403100,2022
352903,31493.0,1.0,1,8,South,Direct,926100,2023
352923,31494.0,1.0,1,14,South,Broker,2985800,2022
352952,31495.0,0.8487337440109514,1,13,East,Agent,781900,2018
352969,31496.0,0.8487337440109514,1,1,West,Bancassurance,1477000,2018
352975,31497.0,1.0,1,7,North,Bancassurance,560200,2024
352993,31498.0,0.8432580424366872,1,13,West,Online,842700,2021
353022,31499.0,0.8295687885010267,1,3,Central,Agent,567500,2024
353035,31500.0,0.8295687885010267,1,12,South,Online,955300,2021
353066,31501.0,1.0,1,12,East,Agent,310800,2023
353068,31502.0,0.8487337440109514,1,11,North,Agent,247800,2022
353072,31503.0,0.9034907597535934,1,12,North,Broker,243200,2024
353076,31504.0,0.9774127310061602,1,7,North,Broker,475600,2018
353084,31505.0,0.8596851471594799,1,7,West,Agent,181400,2021
353090,31506.0,1.0,1,7,West,Agent,718100,2021
353121,31507.0,0.914442162902122,1,11,South,Broker,1126600,2021
353135,31508.0,0.8815879534565366,1,15,North,Agent,1019700,2020
353153,31509.0,0.8678986995208761,1,13,East,Broker,1791800,2020
353178,31510.0,0.9856262833675564,1,1,West,Agent,970400,2024
353200,31511.0,0.8350444900752909,1,5,South,Bancassurance,1479200,2024
353233,31512.0,0.8240930869267625,1,15,North,Online,563300,2019
353240,31513.0,1.0,1,3,West,Direct,347200,2021
353242,31514.0,0.9034907597535934,1,5,Unknown,Online,469100,2023
353251,31515.0,0.922655715263518,1,13,Central,Online,201100,2020
353256,31516.0,0.947296372347707,1,14,North,Broker,920500,2024
353259,31517.0,0.9555099247091032,1,4,West,Online,876300,2021
353266,31518.0,0.8596851471594799,1,15,West,Online,394800,2023
353283,31519.0,0.8733744010951403,2,13,North,Agent,1245200,2020
353283,31520.0,0.8733744010951403,2,13,North,Agent,1245200,2020
353285,31521.0,1.0,1,11,East,Online,1029300,2023
353293,31523.0,1.0,1,6,South,Agent,544200,2023
353295,31524.0,1.0,1,13,West,Direct,559500,2019
353296,31525.0,0.9007529089664612,1,5,West,Agent,584400,2021
353307,31526.0,1.0,1,12,East,Agent,823900,2021
353321,31527.0,0.8295687885010267,1,15,Central,Online,760200,2021
353333,31528.0,0.8898015058179329,1,10,Central,Broker,574300,2019
353336,31529.0,0.8487337440109514,1,3,Central,Online,443900,2019
353338,31530.0,0.9801505817932924,1,14,North,Direct,1198200,2022
353345,31531.0,0.9911019849418208,1,11,East,Direct,1784600,2021
353360,31532.0,0.9555099247091032,1,6,Central,Bancassurance,872500,2022
353374,31533.0,0.9007529089664612,1,7,North,Agent,1045800,2024
353383,31534.0,1.0,1,7,East,Agent,301800,2020
353384,31535.0,0.971937029431896,1,10,East,Agent,974200,2022
353388,31536.0,0.9062286105407256,1,3,East,Online,1050200,2024
353392,31537.0,0.9418206707734428,1,1,North,Agent,628700,2020
353413,31538.0,1.0,1,14,West,Online,903800,2024
353415,31539.0,0.9801505817932924,2,12,East,Broker,1395300,2020
353415,31540.0,0.9801505817932924,2,12,East,Broker,1395300,2020
353431,31541.0,0.8295687885010267,1,15,North,Direct,1277700,2021
353440,31542.0,0.9856262833675564,1,4,North,Broker,441600,2023
353459,31543.0,1.0,1,1,East,Agent,565900,2023
353464,31544.0,0.8295687885010267,1,5,North,Agent,1401600,2021
353465,31545.0,1.0,1,11,North,Agent,693600,2019
353469,31546.0,1.0,1,7,East,Agent,998700,2020
353479,31547.0,0.892539356605065,1,0,North,Agent,396400,2020
353481,31548.0,0.999315537303217,1,6,East,Bancassurance,672100,2024
353484,31549.0,1.0,1,9,East,Online,1272700,2023
353487,31550.0,0.9418206707734428,1,6,South,Broker,422000,2023
353496,31551.0,1.0,1,1,West,Bancassurance,445500,2024
353501,31552.0,1.0,1,8,South,Agent,1207200,2022
353505,31553.0,1.0,1,0,West,Online,1812100,2020
353526,31554.0,1.0,1,11,North,Online,619300,2019
353528,31555.0,1.0,1,2,Central,Direct,1942100,2018
353532,31556.0,1.0,1,6,South,Bancassurance,357900,2018
353546,31557.0,0.917180013689254,1,9,West,Online,438300,2022
353575,31558.0,1.0,1,4,South,Bancassurance,358200,2022
353581,31559.0,1.0,2,7,North,Bancassurance,180700,2022
353581,31560.0,1.0,2,7,North,Bancassurance,180700,2022
353587,31561.0,0.969199178644764,1,3,North,Broker,906100,2023
353594,31562.0,0.9527720739219712,1,12,Central,Bancassurance,884200,2023
353610,31563.0,0.8514715947980835,1,14,South,Online,789800,2018
353620,31564.0,1.0,1,11,East,Online,1144800,2019
353631,31565.0,0.8733744010951403,1,6,North,Online,490100,2022
353686,31566.0,0.9582477754962354,1,4,East,Agent,1239000,2018
353712,31567.0,1.0,1,7,East,Agent,1197700,2024
353730,31568.0,1.0,1,14,West,Online,465400,2024
353733,31569.0,1.0,1,1,South,Agent,706800,2019
353766,31570.0,0.9363449691991786,1,6,East,Broker,1368700,2022
353782,31571.0,0.9555099247091032,1,5,South,Agent,626900,2024
353785,31572.0,0.837782340862423,1,12,South,Online,983100,2021
353797,31573.0,0.919917864476386,1,15,South,Broker,567500,2023
353822,31574.0,1.0,1,4,East,Online,800000,2019
353824,31575.0,1.0,1,10,Central,Agent,853400,2020
353845,31576.0,0.9664613278576316,1,5,South,Broker,447400,2022
353846,31577.0,0.947296372347707,1,1,North,Agent,737000,2019
353868,31578.0,0.8323066392881588,1,0,West,Agent,1005100,2020
353875,31579.0,0.8624229979466119,1,11,South,Broker,312200,2021
353878,31580.0,0.9856262833675564,1,9,East,Agent,1147200,2020
353880,31581.0,0.974674880219028,1,0,South,Bancassurance,153800,2023
353891,31582.0,0.9582477754962354,1,15,South,Agent,722400,2024
353957,31583.0,1.0,1,15,North,Broker,1179300,2020
353967,31584.0,0.9308692676249144,1,13,South,Direct,514200,2022
353972,31585.0,0.9281314168377824,1,15,West,Online,318700,2024
354002,31586.0,0.944558521560575,1,15,South,Agent,594500,2020
354009,31587.0,0.9062286105407256,1,2,West,Bancassurance,596500,2018
354022,31588.0,0.917180013689254,1,15,Central,Bancassurance,268000,2024
354038,31589.0,0.9527720739219712,1,5,South,Broker,659700,2018
354044,31590.0,0.919917864476386,1,0,South,Broker,549900,2020
354059,31591.0,1.0,1,9,North,Agent,363700,2024
354073,31592.0,0.8706365503080082,1,12,North,Bancassurance,1130900,2018
354095,31593.0,1.0,1,14,South,Agent,1191000,2022
354111,31594.0,0.8487337440109514,1,2,Central,Online,1786100,2024
354119,31595.0,1.0,1,15,South,Agent,851600,2022
354141,31596.0,0.9883641341546886,1,10,South,Online,1361300,2020
354142,31597.0,1.0,1,15,West,Agent,1011400,2022
354176,31598.0,0.8350444900752909,1,11,Central,Agent,838300,2019
354193,31599.0,0.9117043121149896,1,10,South,Direct,1024100,2024
354197,31600.0,0.971937029431896,1,15,Central,Broker,910600,2024
354203,31601.0,0.8788501026694046,1,9,West,Online,1166300,2019
354242,31602.0,0.9281314168377824,1,6,South,Agent,846500,2022
354260,31603.0,0.922655715263518,1,12,West,Agent,762600,2021
354261,31604.0,1.0,1,4,North,Broker,526600,2021
354265,31605.0,1.0,1,9,South,Broker,1913700,2021
354269,31606.0,0.8898015058179329,1,7,South,Broker,1476700,2024
354296,31607.0,1.0,1,8,North,Bancassurance,714400,2021
354329,31608.0,1.0,1,2,South,Agent,932000,2018
354385,31609.0,1.0,1,3,South,Online,299200,2023
354391,31610.0,0.8542094455852156,1,13,South,Agent,552700,2023
354413,31611.0,0.9418206707734428,1,12,West,Bancassurance,527600,2020
354414,31612.0,1.0,1,12,South,Bancassurance,460700,2022
354417,31613.0,0.892539356605065,1,12,West,Broker,676300,2021
354442,31614.0,0.947296372347707,1,15,North,Agent,936300,2023
354446,31615.0,0.8815879534565366,1,4,Central,Agent,656400,2022
354470,31616.0,0.837782340862423,1,10,West,Agent,831400,2018
354477,31617.0,0.9637234770704995,1,11,East,Agent,313000,2018
354481,31618.0,1.0,1,1,South,Online,478300,2018
354500,31619.0,1.0,1,12,West,Bancassurance,382700,2022
354515,31620.0,0.8733744010951403,1,15,West,Agent,495200,2019
354525,31621.0,0.9664613278576316,1,10,West,Direct,329100,2020
354530,31622.0,0.8487337440109514,1,5,West,Bancassurance,408700,2020
354532,31623.0,1.0,1,4,West,Broker,831900,2018
354534,31624.0,0.9363449691991786,1,4,West,Broker,2328200,2022
354547,31625.0,1.0,1,12,South,Agent,342700,2021
354565,31626.0,1.0,1,7,East,Online,881200,2020
354574,31627.0,0.9527720739219712,1,4,South,Broker,251600,2022
354612,31628.0,0.8295687885010267,1,11,West,Broker,1177600,2021
354626,31629.0,0.9363449691991786,1,8,South,Agent,383800,2022
354629,31630.0,1.0,1,9,West,Direct,1016000,2020
354632,31631.0,1.0,1,3,West,Bancassurance,769900,2020
354642,31632.0,0.9582477754962354,1,9,South,Online,791100,2022
354643,31633.0,1.0,1,9,North,Agent,198700,2018
354658,31634.0,1.0,1,3,North,Agent,370900,2023
354701,31635.0,1.0,1,15,South,Broker,554400,2023
354703,31636.0,0.8788501026694046,1,14,North,Bancassurance,1773700,2021
354708,31637.0,0.944558521560575,1,6,South,Direct,220400,2023
