policy_id,claim_id,accident_date,accident_year,development_year,claim_amount
456763.0,40714,2024-07-08,2024,1,151147.0
456777.0,40715,2020-08-24,2020,5,75826.0
456801.0,40716,2019-04-27,2019,1,55746.0
456803.0,40718,2021-07-05,2021,4,72576.0
456803.0,40717,2020-07-11,2020,0,58681.0
456809.0,40719,2023-01-13,2023,1,344801.0
456816.0,40720,2024-12-09,2024,0,29627.0
456828.0,40721,2022-07-14,2022,1,66043.0
456829.0,40722,2021-09-10,2021,1,80075.0
456838.0,40723,2018-07-18,2018,5,218152.0
456852.0,40724,2023-09-25,2023,0,183130.0
456858.0,40725,2019-10-28,2019,3,56574.0
456875.0,40726,2023-09-09,2023,0,137886.0
456897.0,40727,2019-06-22,2019,0,49838.0
456898.0,40728,2024-10-22,2024,1,79916.0
456898.0,40729,2024-09-30,2024,1,21028.0
456908.0,40730,2020-12-27,2020,2,38205.0
456925.0,40731,2021-10-26,2021,0,108008.0
456949.0,40732,2020-10-29,2020,3,318384.0
456957.0,40733,2022-09-28,2022,3,28130.0
456964.0,40734,2024-05-22,2024,1,325800.0
456971.0,40735,2024-03-12,2024,0,34268.0
456987.0,40736,2023-04-24,2023,1,39778.0
456994.0,40737,2022-10-01,2022,1,52060.0
457000.0,40738,2020-11-29,2020,2,28653.0
457051.0,40739,2022-02-01,2022,1,57274.0
457072.0,40740,2021-09-15,2021,1,95295.0
457073.0,40741,2024-07-24,2024,0,260770.0
457073.0,40742,2024-04-16,2024,0,53150.0
457079.0,40743,2019-04-05,2019,2,149570.0
457087.0,40744,2020-04-27,2020,2,90582.0
457097.0,40745,2020-05-10,2020,2,24504.0
457104.0,40746,2018-11-28,2018,4,91594.0
457115.0,40747,2023-03-20,2023,1,38409.0
457121.0,40748,2023-02-21,2023,1,125628.0
457125.0,40749,2022-10-25,2022,0,37733.0
457133.0,40750,2024-06-15,2024,1,53805.0
457145.0,40751,2018-09-23,2018,7,15073.0
457151.0,40752,2021-01-04,2021,1,59942.0
457160.0,40753,2022-01-06,2022,3,53596.0
457194.0,40754,2021-09-02,2021,0,85923.0
457210.0,40755,2019-01-18,2019,0,322398.0
457210.0,40756,2018-04-29,2018,4,39124.0
457233.0,40757,2024-12-25,2024,1,71110.0
457265.0,40758,2023-05-15,2023,1,53529.0
457285.0,40759,2020-03-07,2020,0,25298.0
457290.0,40760,2024-04-14,2024,0,9956.0
457315.0,40761,2023-01-21,2023,1,154832.0
457335.0,40762,2019-02-15,2019,5,108186.0
457337.0,40763,2025-04-11,2025,0,54004.0
457376.0,40764,2019-04-24,2019,2,21130.0
457413.0,40765,2021-06-22,2021,0,246918.0
457425.0,40766,2020-09-04,2020,4,19100.0
457428.0,40767,2022-03-19,2022,0,73804.0
457459.0,40768,2023-12-01,2023,2,70975.0
457461.0,40769,2021-09-11,2021,2,163234.0
457475.0,40770,2023-07-16,2023,1,27448.0
457494.0,40771,2019-07-20,2019,2,277343.0
457504.0,40772,2018-07-14,2018,7,15373.0
457523.0,40773,2023-04-04,2023,2,41999.0
457526.0,40774,2022-01-20,2022,2,121954.0
457532.0,40775,2020-09-18,2020,0,200380.0
457540.0,40776,2024-11-02,2024,0,146745.0
457543.0,40777,2020-01-24,2020,2,152240.0
457566.0,40778,2022-06-06,2022,3,56052.0
457601.0,40779,2020-04-13,2020,2,173737.0
457636.0,40780,2023-05-14,2023,1,318707.0
457638.0,40781,2024-10-16,2024,1,167919.0
457654.0,40782,2018-08-08,2018,0,43866.0
457660.0,40783,2021-03-23,2021,2,11526.0
457660.0,40784,2021-06-02,2021,3,14971.0
457671.0,40785,2020-09-18,2020,1,38333.0
457683.0,40786,2022-06-13,2022,3,3364.0
457693.0,40787,2024-12-30,2024,1,16798.0
457695.0,40788,2018-10-10,2018,3,33357.0
457701.0,40789,2022-09-17,2022,2,184752.0
457717.0,40790,2021-02-04,2021,0,119556.0
457720.0,40791,2023-07-06,2023,1,92290.0
457726.0,40792,2020-01-07,2020,2,102796.0
457729.0,40793,2019-02-12,2019,2,110708.0
457733.0,40794,2024-01-13,2024,0,184949.0
457757.0,40795,2022-01-06,2022,1,30164.0
457761.0,40796,2020-11-05,2020,0,276675.0
457776.0,40797,2022-01-27,2022,0,21605.0
457810.0,40798,2023-10-09,2023,1,69280.0
457813.0,40799,2023-06-21,2023,2,178586.0
457820.0,40800,2022-04-25,2022,1,139642.0
457833.0,40801,2020-10-07,2020,2,34839.0
457883.0,40802,2018-10-29,2018,5,335409.0
457886.0,40803,2022-03-02,2022,3,14520.0
457892.0,40804,2022-12-16,2022,0,226822.0
457894.0,40805,2023-08-22,2023,2,122390.0
457905.0,40806,2022-05-20,2022,2,192989.0
457923.0,40807,2023-06-27,2023,2,170151.0
457923.0,40808,2023-11-04,2023,1,38579.0
457926.0,40809,2020-10-09,2020,0,47011.0
457939.0,40810,2025-06-04,2025,0,153114.0
457968.0,40811,2018-12-20,2018,0,28528.0
457997.0,40812,2024-09-07,2024,0,51029.0
457997.0,40813,2024-07-05,2024,1,100788.0
458006.0,40814,2019-05-09,2019,1,29058.0
458008.0,40815,2020-11-13,2020,0,348308.0
458021.0,40816,2023-07-03,2023,1,108991.0
458030.0,40817,2024-06-11,2024,0,80747.0
458058.0,40818,2023-04-24,2023,1,496494.0
458063.0,40819,2022-09-11,2022,0,50403.0
458064.0,40820,2023-08-16,2023,0,82216.0
458082.0,40821,2024-03-09,2024,0,14653.0
458112.0,40822,2024-10-25,2024,1,10333.0
458124.0,40823,2025-02-24,2025,0,48377.0
458126.0,40824,2023-12-24,2023,2,19767.0
458127.0,40825,2020-10-11,2020,5,18172.0
458144.0,40826,2020-05-03,2020,1,105301.0
458144.0,40827,2020-12-24,2020,1,45061.0
458149.0,40828,2019-12-30,2019,6,15073.0
458153.0,40829,2018-04-27,2018,4,105526.0
458156.0,40830,2023-12-30,2023,2,67103.0
458156.0,40831,2023-09-10,2023,0,139339.0
458160.0,40832,2022-02-03,2022,0,113807.0
458167.0,40833,2020-04-07,2020,0,80720.0
458173.0,40834,2020-05-28,2020,0,65075.0
458174.0,40835,2022-02-11,2022,3,337029.0
458184.0,40836,2021-12-24,2021,1,59397.0
458195.0,40837,2020-02-03,2020,5,28832.0
458213.0,40838,2019-08-04,2019,5,17432.0
458223.0,40839,2019-05-10,2019,2,551646.0
458224.0,40840,2023-12-08,2023,2,70013.0
458227.0,40841,2020-06-21,2020,1,22334.0
458244.0,40842,2018-07-16,2018,5,82092.0
458261.0,40843,2021-05-01,2021,4,37469.0
458269.0,40844,2019-06-24,2019,0,76870.0
458272.0,40845,2020-03-21,2020,2,83201.0
458275.0,40846,2019-04-07,2019,4,253052.0
458277.0,40847,2024-02-11,2024,1,11585.0
458287.0,40848,2023-08-21,2023,1,239169.0
458293.0,40849,2023-11-29,2023,2,218544.0
458316.0,40850,2024-07-13,2024,1,77311.0
458366.0,40851,2019-01-09,2019,1,7700.0
458388.0,40852,2019-09-18,2019,0,22527.0
458389.0,40853,2023-05-20,2023,2,12056.0
458407.0,40854,2021-12-02,2021,0,274284.0
458408.0,40855,2024-05-14,2024,1,207022.0
458429.0,40857,2023-03-06,2023,1,38966.0
458429.0,40856,2022-07-10,2022,2,76741.0
458439.0,40858,2023-07-19,2023,1,169391.0
458440.0,40859,2024-12-31,2024,1,811980.0
458455.0,40860,2019-09-16,2019,0,140531.0
458462.0,40861,2020-11-25,2020,4,26989.0
458496.0,40862,2025-02-06,2025,0,9736.0
458501.0,40863,2022-12-23,2022,1,145051.0
458506.0,40864,2022-09-27,2022,1,30344.0
458512.0,40865,2022-04-23,2022,1,40546.0
458524.0,40866,2024-02-05,2024,0,131928.0
458533.0,40867,2024-04-15,2024,0,219037.0
458557.0,40868,2023-02-03,2023,0,162873.0
458578.0,40869,2020-05-20,2020,1,93418.0
458582.0,40870,2024-06-03,2024,1,11823.0
458603.0,40871,2024-04-17,2024,0,112414.0
458630.0,40872,2019-04-09,2019,6,40837.0
458697.0,40873,2022-11-23,2022,2,77720.0
458728.0,40874,2024-01-16,2024,1,31160.0
458738.0,40875,2019-09-06,2019,2,104769.0
458740.0,40876,2021-02-06,2021,4,74242.0
458741.0,40877,2020-11-02,2020,2,155422.0
458744.0,40878,2023-10-05,2023,0,9333.0
458749.0,40879,2023-08-26,2023,0,38166.0
458758.0,40880,2023-08-13,2023,2,79234.0
458768.0,40881,2024-01-16,2024,0,10786.0
458777.0,40882,2023-07-11,2023,1,121511.0
458781.0,40883,2021-07-07,2021,0,160817.0
458787.0,40884,2020-07-31,2020,0,185004.0
458813.0,40885,2022-12-13,2022,2,18474.0
458833.0,40886,2024-09-12,2024,0,245491.0
458846.0,40887,2021-03-06,2021,3,114578.0
458852.0,40888,2022-07-03,2022,2,566176.0
458854.0,40889,2024-06-22,2024,0,334617.0
458861.0,40890,2018-10-10,2018,7,161549.0
458901.0,40891,2021-09-06,2021,0,42191.0
458918.0,40892,2018-09-09,2018,1,13536.0
458922.0,40893,2018-11-08,2018,0,27936.0
458926.0,40894,2021-12-28,2021,4,85964.0
458931.0,40895,2019-01-03,2019,5,67637.0
458964.0,40896,2023-03-06,2023,1,48085.0
458994.0,40897,2024-08-29,2024,0,21707.0
458998.0,40898,2024-09-18,2024,1,48708.0
459031.0,40899,2019-01-23,2019,6,107504.0
459036.0,40900,2018-12-10,2018,0,21748.0
459041.0,40901,2019-04-10,2019,6,60820.0
459048.0,40902,2025-04-01,2025,0,280727.0
459084.0,40903,2020-06-07,2020,0,51476.0
459085.0,40904,2020-05-17,2020,2,80418.0
459091.0,40905,2018-12-26,2018,4,40059.0
459095.0,40906,2020-07-10,2020,0,27289.0
459095.0,40907,2020-12-17,2020,0,84544.0
459110.0,40909,2018-06-04,2018,7,35886.0
459110.0,40908,2018-12-21,2018,2,260701.0
459119.0,40910,2024-08-06,2024,1,234006.0
459147.0,40911,2021-07-17,2021,1,44620.0
459147.0,40912,2021-08-11,2021,1,75570.0
459169.0,40913,2020-02-23,2020,5,98109.0
459170.0,40914,2018-10-13,2018,7,216068.0
459176.0,40915,2020-08-19,2020,0,140070.0
459192.0,40916,2020-02-11,2020,4,100750.0
459194.0,40917,2020-04-25,2020,1,31100.0
459212.0,40918,2020-11-27,2020,2,129547.0
459224.0,40919,2020-10-31,2020,0,222809.0
459248.0,40920,2020-09-17,2020,1,220003.0
459254.0,40921,2019-12-04,2019,5,630249.0
459256.0,40922,2019-09-25,2019,5,27281.0
459270.0,40923,2025-01-16,2025,0,114912.0
459277.0,40924,2023-02-27,2023,1,15876.0
459289.0,40925,2019-02-28,2019,3,32290.0
459297.0,40926,2025-05-10,2025,0,71187.0
459321.0,40927,2023-07-05,2023,0,117056.0
459328.0,40928,2020-10-30,2020,1,28503.0
459335.0,40929,2018-09-17,2018,1,47049.0
459342.0,40930,2024-01-08,2024,1,462378.0
459357.0,40931,2020-09-02,2020,1,47844.0
459366.0,40932,2022-09-25,2022,2,75160.0
459390.0,40933,2020-07-17,2020,2,40792.0
459403.0,40934,2021-04-20,2021,0,93322.0
459420.0,40935,2024-06-24,2024,0,44271.0
459423.0,40936,2023-04-07,2023,0,23222.0
459432.0,40937,2018-02-13,2018,0,19541.0
459436.0,40938,2022-09-23,2022,0,27655.0
459451.0,40939,2022-04-03,2022,3,197988.0
459477.0,40940,2022-04-28,2022,0,24076.0
459484.0,40942,2025-04-05,2025,0,442639.0
459484.0,40941,2024-12-11,2024,0,158625.0
459496.0,40943,2024-05-20,2024,0,327185.0
459496.0,40944,2024-02-10,2024,1,130818.0
459505.0,40945,2019-09-21,2019,4,20314.0
459540.0,40947,2022-04-10,2022,3,42213.0
459540.0,40946,2022-07-13,2022,2,82544.0
459542.0,40948,2022-02-23,2022,0,357318.0
459551.0,40949,2023-05-03,2023,2,95123.0
459581.0,40950,2022-10-05,2022,0,24906.0
459582.0,40951,2021-12-13,2021,0,44967.0
459583.0,40952,2023-12-10,2023,2,161189.0
459585.0,40953,2024-09-26,2024,0,310388.0
459596.0,40954,2024-11-30,2024,0,48771.0
459597.0,40955,2024-05-06,2024,0,102039.0
459600.0,40956,2019-12-24,2019,5,74058.0
459604.0,40957,2021-02-10,2021,2,402636.0
459606.0,40958,2019-01-08,2019,6,40441.0
459608.0,40959,2020-06-29,2020,5,8028.0
459612.0,40960,2018-10-22,2018,2,283616.0
459624.0,40961,2020-06-05,2020,2,168783.0
459656.0,40962,2021-07-16,2021,4,23993.0
459657.0,40963,2025-08-07,2025,0,95951.0
459661.0,40964,2019-07-17,2019,0,35141.0
459672.0,40965,2024-12-31,2024,0,187104.0
459718.0,40966,2024-10-30,2024,0,388071.0
459720.0,40967,2023-01-10,2023,2,16706.0
459738.0,40968,2021-05-14,2021,3,92174.0
459742.0,40969,2022-08-12,2022,1,30529.0
459745.0,40970,2021-07-12,2021,3,71740.0
459750.0,40971,2024-10-01,2024,1,63860.0
459753.0,40972,2019-10-18,2019,6,10932.0
459766.0,40973,2020-10-25,2020,3,52211.0
459769.0,40974,2018-02-25,2018,4,53645.0
459777.0,40975,2024-04-14,2024,1,15304.0
459787.0,40976,2018-04-11,2018,5,27819.0
459812.0,40977,2025-08-10,2025,0,107116.0
459819.0,40978,2020-04-13,2020,1,365109.0
459838.0,40979,2021-09-26,2021,2,158618.0
459840.0,40980,2023-04-01,2023,2,22490.0
459846.0,40981,2023-02-09,2023,1,107355.0
459853.0,40982,2021-09-13,2021,0,51817.0
459864.0,40983,2023-01-05,2023,1,7889.0
459871.0,40984,2019-01-06,2019,3,68040.0
459886.0,40985,2019-01-19,2019,5,95879.0
459904.0,40986,2020-01-23,2020,5,295886.0
459912.0,40987,2024-08-02,2024,1,59940.0
459912.0,40988,2024-12-15,2024,1,7409.0
459931.0,40989,2021-02-10,2021,0,60421.0
459940.0,40990,2020-07-26,2020,2,80831.0
459943.0,40991,2024-05-07,2024,1,120595.0
459966.0,40992,2025-03-16,2025,0,112495.0
459986.0,40993,2021-03-20,2021,0,19282.0
459992.0,40994,2018-12-03,2018,7,66208.0
459999.0,40995,2024-04-13,2024,0,153069.0
460021.0,40996,2024-12-01,2024,0,11296.0
460046.0,40997,2018-10-31,2018,0,50220.0
460052.0,40998,2022-10-16,2022,2,231071.0
460076.0,40999,2019-05-22,2019,2,17802.0
460087.0,41000,2020-09-19,2020,2,44085.0
460130.0,41001,2023-01-20,2023,0,40374.0
460146.0,41002,2023-09-06,2023,2,795610.0
460168.0,41003,2021-07-29,2021,4,30050.0
460171.0,41004,2021-05-27,2021,2,42372.0
460181.0,41005,2025-07-14,2025,0,82411.0
460193.0,41006,2018-11-06,2018,0,342140.0
460232.0,41007,2021-10-17,2021,1,34105.0
460233.0,41008,2024-01-21,2024,0,34362.0
460243.0,41009,2021-09-11,2021,4,37176.0
460247.0,41010,2019-08-13,2019,5,50948.0
460248.0,41011,2025-02-18,2025,0,209827.0
460248.0,41012,2025-01-30,2025,0,300374.0
460256.0,41013,2022-02-17,2022,1,5466.0
460304.0,41014,2024-02-23,2024,0,143057.0
460304.0,41015,2024-06-14,2024,0,30905.0
460312.0,41016,2023-05-27,2023,0,251714.0
460333.0,41017,2024-12-23,2024,1,14202.0
460383.0,41018,2023-07-14,2023,0,159327.0
460388.0,41019,2019-03-24,2019,3,78565.0
460415.0,41020,2018-11-25,2018,6,12211.0
460421.0,41021,2025-09-18,2025,0,485511.0
460438.0,41022,2025-09-25,2025,0,55840.0
460448.0,41023,2024-10-18,2024,0,78760.0
460453.0,41024,2020-01-30,2020,1,46872.0
460457.0,41025,2024-08-02,2024,1,52450.0
460478.0,41026,2023-04-06,2023,0,224386.0
460497.0,41027,2019-10-28,2019,2,1467200.0
460523.0,41028,2021-05-16,2021,3,15051.0
460529.0,41029,2023-09-05,2023,0,66205.0
460557.0,41030,2022-03-15,2022,0,123379.0
460562.0,41031,2024-09-08,2024,0,52253.0
460565.0,41032,2020-07-08,2020,1,84931.0
460586.0,41033,2021-09-17,2021,1,36258.0
460599.0,41034,2022-12-18,2022,1,165393.0
460615.0,41035,2023-08-30,2023,2,16367.0
460623.0,41036,2019-03-28,2019,2,339472.0
460624.0,41037,2018-06-11,2018,6,20944.0
460633.0,41038,2022-06-19,2022,3,88441.0
460635.0,41039,2024-12-17,2024,1,78159.0
460645.0,41040,2019-09-17,2019,5,124077.0
460703.0,41041,2019-02-06,2019,2,27169.0
460707.0,41042,2020-08-25,2020,0,20771.0
460709.0,41043,2023-01-08,2023,1,40689.0
460740.0,41044,2024-01-29,2024,1,123475.0
460751.0,41045,2023-01-14,2023,0,44257.0
460763.0,41046,2025-03-21,2025,0,84138.0
460764.0,41047,2018-08-18,2018,6,95510.0
460776.0,41048,2018-10-12,2018,1,139941.0
460825.0,41049,2022-09-02,2022,2,96969.0
460826.0,41050,2020-10-19,2020,5,18749.0
460853.0,41051,2022-10-16,2022,0,49931.0
460876.0,41052,2024-12-19,2024,1,110379.0
460892.0,41053,2020-01-18,2020,0,37096.0
460896.0,41054,2021-05-27,2021,1,477926.0
460898.0,41055,2021-10-28,2021,0,53982.0
460902.0,41056,2020-06-26,2020,5,102226.0
460905.0,41057,2020-02-26,2020,0,100607.0
460909.0,41058,2021-10-10,2021,1,83973.0
460916.0,41059,2024-05-11,2024,0,307746.0
460919.0,41060,2023-04-21,2023,1,137709.0
460923.0,41061,2021-08-30,2021,2,114527.0
460929.0,41062,2020-06-17,2020,3,70219.0
460948.0,41063,2019-09-05,2019,0,147908.0
460958.0,41064,2019-04-25,2019,3,98052.0
460973.0,41065,2022-01-05,2022,2,696319.0
461014.0,41066,2025-11-02,2025,0,56048.0
461027.0,41067,2023-05-04,2023,1,306688.0
461044.0,41068,2021-08-15,2021,0,41989.0
461050.0,41069,2025-07-14,2025,0,122032.0
461095.0,41070,2024-04-22,2024,1,30250.0
461099.0,41071,2023-04-09,2023,1,32815.0
461111.0,41072,2023-03-26,2023,1,144770.0
461112.0,41073,2025-05-20,2025,0,50935.0
461114.0,41074,2022-04-13,2022,1,66572.0
461118.0,41075,2021-01-09,2021,4,50077.0
461133.0,41076,2019-08-11,2019,0,229959.0
461146.0,41077,2020-06-02,2020,1,34297.0
461146.0,41078,2020-02-22,2020,5,97683.0
461148.0,41079,2020-12-19,2020,4,112692.0
461161.0,41080,2019-03-30,2019,4,21304.0
461180.0,41081,2024-02-26,2024,1,100021.0
461194.0,41082,2021-11-11,2021,3,12920.0
461217.0,41083,2019-02-04,2019,0,50121.0
461223.0,41084,2023-04-01,2023,2,56559.0
461227.0,41085,2024-02-11,2024,1,71713.0
461233.0,41086,2021-10-07,2021,2,8701.0
461235.0,41087,2022-12-17,2022,1,100828.0
461237.0,41088,2024-01-16,2024,0,35063.0
461237.0,41089,2024-03-21,2024,1,414435.0
461294.0,41090,2024-10-20,2024,1,136233.0
461308.0,41091,2020-03-04,2020,1,289156.0
461312.0,41092,2020-07-07,2020,2,26983.0
461325.0,41093,2025-01-02,2025,0,23060.0
461332.0,41094,2024-02-17,2024,0,134120.0
461338.0,41095,2021-09-05,2021,4,73201.0
461359.0,41096,2021-07-21,2021,0,13549.0
461366.0,41097,2019-04-09,2019,4,223629.0
461378.0,41098,2018-02-06,2018,7,28736.0
461408.0,41099,2024-05-16,2024,1,137680.0
461412.0,41100,2025-03-20,2025,0,129056.0
461416.0,41101,2020-10-24,2020,4,163236.0
461435.0,41102,2022-05-05,2022,1,304765.0
461445.0,41103,2021-12-17,2021,2,150719.0
461448.0,41104,2024-01-30,2024,1,255430.0
461449.0,41105,2023-02-18,2023,2,78510.0
461460.0,41106,2024-06-01,2024,0,777837.0
461473.0,41107,2024-06-08,2024,1,119825.0
461509.0,41108,2020-01-17,2020,5,14966.0
461515.0,41109,2018-11-01,2018,1,254259.0
461516.0,41110,2019-03-01,2019,6,34621.0
461516.0,41111,2019-02-25,2019,3,17769.0
461520.0,41112,2020-09-04,2020,2,28131.0
461549.0,41114,2025-07-08,2025,0,67532.0
461549.0,41113,2024-09-30,2024,1,15261.0
461551.0,41115,2025-06-09,2025,0,486798.0
461555.0,41116,2021-10-17,2021,1,48179.0
461562.0,41117,2022-01-09,2022,2,87667.0
461563.0,41118,2023-01-01,2023,1,17636.0
461578.0,41119,2020-09-25,2020,2,165581.0
461588.0,41120,2022-01-28,2022,3,97928.0
461593.0,41121,2020-07-12,2020,0,78475.0
461594.0,41123,2021-05-01,2021,4,270103.0
461594.0,41122,2020-10-12,2020,4,212760.0
461598.0,41124,2019-01-17,2019,3,163640.0
461609.0,41125,2021-03-26,2021,1,64979.0
461613.0,41126,2021-06-13,2021,1,301945.0
461620.0,41127,2023-01-29,2023,1,35228.0
461621.0,41128,2019-10-25,2019,2,180503.0
461628.0,41129,2024-06-20,2024,1,36154.0
461631.0,41130,2023-02-02,2023,0,39563.0
461636.0,41131,2022-04-25,2022,3,85883.0
461646.0,41132,2021-06-30,2021,1,34170.0
461647.0,41133,2021-11-04,2021,2,89207.0
461659.0,41134,2023-10-22,2023,0,155212.0
461670.0,41135,2023-12-18,2023,0,53930.0
461674.0,41136,2023-10-31,2023,1,291539.0
461684.0,41137,2018-08-20,2018,7,72776.0
461687.0,41139,2025-07-21,2025,0,35321.0
461687.0,41138,2024-12-05,2024,0,64410.0
461706.0,41140,2022-04-06,2022,3,222529.0
461715.0,41141,2019-04-20,2019,3,95948.0
461724.0,41142,2024-02-17,2024,1,76648.0
461765.0,41143,2021-05-12,2021,1,140059.0
461785.0,41144,2023-11-25,2023,0,119440.0
461795.0,41145,2023-03-18,2023,1,105643.0
461798.0,41146,2018-11-13,2018,4,86517.0
461800.0,41147,2024-05-28,2024,0,37522.0
461806.0,41148,2020-09-21,2020,1,41577.0
461811.0,41149,2019-10-04,2019,5,88228.0
461816.0,41150,2023-07-10,2023,1,60379.0
461823.0,41151,2024-04-02,2024,1,158924.0
461827.0,41152,2019-04-12,2019,5,80785.0
461838.0,41153,2018-04-21,2018,5,146853.0
461842.0,41154,2022-06-03,2022,0,279687.0
461842.0,41155,2021-07-13,2021,4,25286.0
461845.0,41156,2022-10-28,2022,1,311522.0
461861.0,41157,2019-01-22,2019,5,132074.0
461868.0,41159,2024-04-16,2024,1,308879.0
461868.0,41158,2023-12-28,2023,2,38287.0
461874.0,41160,2024-11-07,2024,0,28070.0
461874.0,41161,2024-09-17,2024,1,30416.0
461876.0,41162,2024-03-27,2024,1,230901.0
461902.0,41163,2020-08-13,2020,2,139443.0
461909.0,41164,2019-08-23,2019,6,14773.0
461927.0,41165,2018-06-10,2018,4,22840.0
461947.0,41166,2024-05-16,2024,0,58799.0
461978.0,41167,2018-08-09,2018,7,97649.0
461986.0,41168,2021-06-08,2021,1,61376.0
462003.0,41169,2024-07-04,2024,1,92602.0
462007.0,41170,2020-03-17,2020,5,8723.0
462017.0,41171,2022-07-22,2022,3,25732.0
462027.0,41172,2019-04-13,2019,3,44817.0
462029.0,41173,2019-03-26,2019,1,66193.0
462047.0,41174,2019-09-10,2019,1,283306.0
462060.0,41175,2025-01-28,2025,0,310920.0
462061.0,41176,2018-12-18,2018,6,12803.0
462066.0,41177,2024-10-11,2024,0,29226.0
462072.0,41178,2020-04-28,2020,1,49007.0
462108.0,41179,2023-06-23,2023,2,132348.0
462111.0,41180,2018-12-01,2018,6,88803.0
462118.0,41182,2020-03-27,2020,3,24709.0
462118.0,41181,2019-08-04,2019,5,118040.0
462121.0,41183,2023-11-11,2023,2,31868.0
462147.0,41184,2020-11-14,2020,2,63028.0
462149.0,41185,2020-01-07,2020,4,82094.0
462153.0,41186,2023-03-14,2023,2,27566.0
462161.0,41187,2023-05-13,2023,2,153402.0
462176.0,41188,2022-02-02,2022,0,19050.0
462193.0,41189,2025-07-08,2025,0,114772.0
462195.0,41190,2024-09-23,2024,0,112585.0
462202.0,41191,2018-09-19,2018,1,3164.0
462202.0,41192,2018-12-15,2018,4,34160.0
462204.0,41193,2025-04-23,2025,0,37932.0
462211.0,41194,2021-08-31,2021,3,37440.0
462226.0,41195,2019-08-23,2019,4,180244.0
462228.0,41196,2021-12-17,2021,4,104067.0
462231.0,41197,2022-05-14,2022,3,55849.0
462237.0,41198,2021-04-27,2021,2,57142.0
462261.0,41199,2023-03-21,2023,2,44530.0
462279.0,41200,2020-06-03,2020,1,76144.0
462283.0,41201,2025-02-18,2025,0,63216.0
462292.0,41202,2022-09-30,2022,2,32411.0
462297.0,41203,2019-01-30,2019,4,259804.0
462332.0,41204,2020-04-12,2020,0,241142.0
462343.0,41205,2024-02-27,2024,0,36983.0
462352.0,41206,2022-05-07,2022,2,50252.0
462360.0,41207,2018-09-26,2018,1,37959.0
462362.0,41208,2022-12-15,2022,1,11828.0
462372.0,41209,2019-08-30,2019,5,216557.0
462382.0,41210,2020-03-19,2020,4,435980.0
462397.0,41211,2023-12-14,2023,1,151966.0
462403.0,41212,2021-10-28,2021,3,78872.0
462414.0,41213,2022-05-19,2022,3,43277.0
462416.0,41214,2020-04-01,2020,2,43972.0
462449.0,41215,2023-04-26,2023,1,106288.0
462451.0,41216,2020-04-15,2020,4,90392.0
462462.0,41217,2019-08-20,2019,2,31916.0
462463.0,41218,2021-04-30,2021,4,33556.0
462475.0,41219,2020-03-13,2020,2,12569.0
462479.0,41220,2024-05-26,2024,0,56327.0
462506.0,41221,2021-12-27,2021,4,71036.0
462521.0,41222,2019-01-15,2019,0,5772.0
462532.0,41223,2020-08-02,2020,0,418879.0
462548.0,41224,2020-11-17,2020,3,49825.0
462577.0,41225,2024-09-29,2024,1,15725.0
462583.0,41226,2024-05-30,2024,0,119057.0
462586.0,41227,2022-10-15,2022,3,109414.0
462593.0,41228,2021-10-18,2021,1,276230.0
462602.0,41229,2024-10-13,2024,1,186129.0
462608.0,41230,2022-12-25,2022,3,26518.0
462612.0,41231,2023-09-10,2023,0,72095.0
462624.0,41232,2019-06-03,2019,1,276088.0
462625.0,41233,2021-04-19,2021,1,20937.0
462639.0,41234,2024-07-31,2024,0,119880.0
462646.0,41235,2020-11-09,2020,1,24406.0
462651.0,41236,2024-06-21,2024,0,45912.0
462660.0,41237,2021-12-26,2021,4,110939.0
462700.0,41238,2022-07-08,2022,1,3142.0
462707.0,41239,2019-09-02,2019,3,34951.0
462719.0,41240,2024-04-15,2024,0,62823.0
462743.0,41241,2025-05-06,2025,0,207965.0
462758.0,41242,2021-03-29,2021,2,63568.0
462759.0,41243,2025-07-09,2025,0,75316.0
462782.0,41244,2022-02-17,2022,1,44915.0
462782.0,41245,2022-06-30,2022,2,105302.0
462791.0,41246,2020-06-24,2020,3,27197.0
462794.0,41247,2022-12-17,2022,3,82863.0
462799.0,41248,2022-05-04,2022,2,73350.0
462812.0,41249,2023-03-29,2023,2,296821.0
462819.0,41250,2023-01-05,2023,0,56882.0
462828.0,41251,2019-02-23,2019,1,87248.0
462833.0,41252,2021-08-26,2021,0,573249.0
462858.0,41253,2022-11-14,2022,1,141427.0
462860.0,41254,2022-10-15,2022,2,51486.0
462870.0,41255,2021-01-17,2021,3,138548.0
462874.0,41256,2023-10-29,2023,0,18534.0
462876.0,41257,2019-11-02,2019,0,96807.0
462877.0,41258,2020-08-21,2020,4,29036.0
462879.0,41259,2022-08-30,2022,1,538703.0
462885.0,41260,2019-06-27,2019,1,53655.0
462892.0,41261,2020-05-16,2020,2,69481.0
462893.0,41262,2021-12-07,2021,2,121786.0
462900.0,41263,2021-08-13,2021,1,150098.0
462902.0,41264,2019-06-26,2019,6,198170.0
462909.0,41265,2020-12-30,2020,5,84489.0
462962.0,41266,2019-11-16,2019,4,145269.0
462964.0,41267,2022-04-19,2022,0,156898.0
462976.0,41268,2020-05-27,2020,1,267517.0
462986.0,41269,2020-02-14,2020,5,116896.0
462989.0,41270,2023-10-04,2023,1,112838.0
463014.0,41271,2025-07-11,2025,0,21247.0
