policy_id,claim_id,accident_date,claim_amount,vehicle_age,region,channel,sum_insured,predicted_severity
419273,37400.0,2025-01-05,5143.0,9,Central,Broker,365500,63784.755136258405
419279,37401.0,2019-09-24,194126.0,15,North,Bancassurance,656900,88433.41326969764
419298,37402.0,2020-05-10,135933.0,6,North,Broker,640800,86595.1590840493
419304,37403.0,2024-09-21,393750.0,10,East,Agent,1104800,145429.453135831
419310,37404.0,2019-05-24,54722.0,9,East,Direct,1519700,232731.62827767764
419310,37405.0,2019-02-15,250074.0,9,East,Direct,1519700,232731.62827767764
419313,37406.0,2020-09-13,102978.0,7,East,Agent,384900,66921.55795491773
419328,37407.0,2024-10-05,59627.0,12,West,Agent,568700,80710.10590860351
419330,37408.0,2019-10-10,87037.0,5,South,Broker,369300,64044.25246173558
419331,37409.0,2023-01-27,140186.0,0,South,Agent,824300,108002.11151951288
419354,37410.0,2019-07-09,16955.0,13,West,Agent,829700,106941.45236418267
419370,37411.0,2022-07-05,58490.0,12,South,Direct,810700,108579.31868669986
419378,37412.0,2024-03-23,73334.0,2,West,Bancassurance,817800,103160.68303686655
419392,37414.0,2021-04-08,176257.0,1,South,Broker,1016600,128865.64080344854
419392,37413.0,2020-12-05,155934.0,1,South,Broker,1016600,128865.64080344854
419395,37415.0,2023-07-10,50567.0,15,West,Online,438800,69041.93153958413
419403,37416.0,2020-08-25,91487.0,10,West,Agent,1553100,233549.29355905746
419414,37417.0,2022-12-20,66355.0,12,South,Agent,283700,60131.11551471094
419429,37418.0,2019-10-08,18447.0,7,Central,Agent,283300,60212.73096872291
419434,37419.0,2022-11-22,108391.0,12,Central,Agent,278700,59856.4655590007
419440,37420.0,2021-10-06,28794.0,4,West,Bancassurance,744100,95238.00436676739
419464,37421.0,2024-08-08,837891.0,9,West,Online,3713700,2367068.880676839
419465,37422.0,2022-12-24,105705.0,11,West,Agent,278000,58991.92587875308
419472,37423.0,2023-02-20,297706.0,12,North,Agent,1645700,263752.5199529168
419472,37424.0,2022-03-20,186868.0,12,North,Agent,1645700,263752.5199529168
419481,37425.0,2019-04-22,166732.0,14,East,Agent,1793600,305549.1935595139
419487,37426.0,2020-10-13,143004.0,2,West,Broker,750900,95461.40957881953
419528,37427.0,2021-08-05,11585.0,10,West,Direct,295500,61486.12983162804
419530,37428.0,2020-10-21,19238.0,12,South,Bancassurance,470100,71690.46024330457
419535,37429.0,2020-10-02,4202.0,8,South,Broker,445400,69484.3454384557
419541,37430.0,2023-03-30,354366.0,6,West,Agent,545500,78806.61312248347
419546,37431.0,2023-06-07,147324.0,13,North,Bancassurance,549000,78745.18474963773
419549,37432.0,2022-10-25,81786.0,15,West,Agent,327500,62179.96754829699
419551,37433.0,2021-07-10,27626.0,15,West,Broker,318100,59693.18148381163
419555,37434.0,2022-11-05,146195.0,3,West,Online,1413700,198132.3617780809
419563,37435.0,2021-10-01,1017900.0,1,North,Agent,1131000,151684.1274552382
419598,37436.0,2023-11-26,22940.0,12,North,Broker,535800,77229.88288452907
419629,37437.0,2022-08-30,190271.0,6,West,Broker,441600,68321.11667035738
419646,37438.0,2022-01-01,425720.0,13,Central,Agent,1541700,233807.47719267604
419653,37439.0,2018-11-29,37857.0,15,East,Direct,594000,85619.70554843827
419654,37440.0,2019-06-08,45958.0,1,South,Agent,664100,90840.48914891854
419659,37441.0,2025-10-02,50932.0,8,West,Online,515100,75068.3599505975
419671,37442.0,2025-09-05,65038.0,12,North,Broker,652300,87574.23297290134
419676,37443.0,2021-12-02,34315.0,14,Central,Direct,332500,64841.417578093715
419681,37444.0,2023-07-23,34270.0,15,West,Online,386300,65239.68474748993
419682,37445.0,2018-06-23,74101.0,5,North,Agent,657100,90894.37559426339
419684,37446.0,2022-09-19,15221.0,3,East,Broker,608000,82627.6308650241
419699,37447.0,2023-02-16,27293.0,9,East,Agent,737500,97863.98193773004
419699,37448.0,2022-06-22,334675.0,9,East,Agent,737500,97863.98193773004
419700,37449.0,2021-01-21,267743.0,5,West,Agent,2450100,615357.2184904398
419710,37450.0,2019-03-05,44605.0,4,North,Agent,673200,92505.10238342415
419718,37451.0,2018-12-08,259261.0,7,South,Agent,1599300,248886.07912261182
419727,37452.0,2022-06-11,56545.0,1,Central,Agent,981900,128101.07199986941
419737,37453.0,2024-01-20,133926.0,10,West,Agent,632200,86467.36039841821
419738,37454.0,2021-03-08,2807.0,9,West,Agent,173700,52733.56400308439
419739,37455.0,2021-10-07,86979.0,12,South,Bancassurance,998100,126729.56238683613
419744,37456.0,2023-07-02,802312.0,10,North,Agent,1304200,182532.8980255187
419756,37457.0,2023-04-14,38003.0,13,North,Broker,916400,116425.2389841167
419783,37458.0,2019-02-10,39161.0,8,South,Broker,472000,71507.48726446144
419802,37459.0,2023-08-18,13706.0,12,West,Direct,528800,79055.29687900776
419818,37460.0,2019-05-01,214463.0,2,North,Agent,1101800,146951.121589182
419821,37461.0,2023-12-11,63592.0,2,West,Agent,559800,80094.17184029958
419832,37462.0,2019-03-26,79982.0,14,South,Direct,709300,97288.87733345463
419872,37463.0,2020-02-16,24852.0,15,North,Online,990800,128047.42300534452
419882,37464.0,2022-07-30,395659.0,8,North,Bancassurance,688100,91585.53450159139
419887,37465.0,2018-04-20,34851.0,6,North,Direct,296100,62949.28985549715
419889,37466.0,2019-03-02,318294.0,10,South,Agent,520200,77640.79216823848
419897,37467.0,2023-08-10,195898.0,8,South,Online,1099400,142881.2633305523
419902,37468.0,2022-07-27,208926.0,15,North,Agent,2743300,861529.4694942783
419909,37469.0,2020-09-02,11626.0,10,West,Agent,705600,93593.75097151728
419915,37470.0,2019-06-24,46129.0,9,North,Broker,748800,97240.79672390422
419942,37471.0,2024-12-15,372468.0,9,South,Online,1100100,142961.45159462545
419969,37472.0,2024-08-25,54728.0,3,South,Direct,421000,71432.51428079625
420007,37473.0,2024-08-14,156386.0,5,West,Agent,1374000,192697.2279992835
420019,37474.0,2024-06-27,37809.0,0,North,Bancassurance,561800,80042.10293991424
420023,37475.0,2021-04-20,13106.0,3,East,Direct,435900,72360.48973823394
420025,37476.0,2019-10-30,128405.0,14,South,Direct,735000,100024.41172134042
420030,37477.0,2019-10-17,817788.0,11,Central,Direct,2592500,743230.3246771245
420040,37478.0,2019-04-06,686954.0,10,Central,Online,4357700,4808112.407269718
420048,37479.0,2022-11-05,12507.0,14,West,Agent,490300,74134.71331472819
420057,37480.0,2024-06-14,559532.0,10,South,Agent,1884200,338259.0476413784
420064,37481.0,2023-12-19,76381.0,6,South,Online,601800,83555.03095124755
420079,37482.0,2023-12-02,26953.0,15,South,Online,795700,102819.02228500784
420080,37483.0,2025-08-29,216472.0,12,West,Direct,1329700,187597.17435054423
420081,37484.0,2020-10-07,24879.0,2,South,Direct,633800,89886.95264716515
420095,37485.0,2018-10-13,65601.0,2,South,Agent,392000,67715.99106786752
420096,37486.0,2024-12-09,28188.0,6,East,Broker,884600,111297.3446475275
420103,37487.0,2020-01-09,50156.0,4,West,Direct,1138600,152880.86739912874
420109,37488.0,2022-05-20,45152.0,14,South,Agent,414900,69248.41467790716
420123,37489.0,2019-03-18,41686.0,8,South,Online,533400,77580.43662542263
420136,37490.0,2022-03-03,62902.0,15,North,Online,1846400,322328.08107190154
420140,37491.0,2021-12-13,607313.0,2,South,Broker,1656700,257038.70170325437
420170,37492.0,2022-09-09,47214.0,7,East,Agent,189800,54218.03170060044
420174,37493.0,2022-07-25,46273.0,3,North,Agent,1088500,144829.25113732152
420188,37494.0,2025-01-04,4459.0,10,Central,Agent,370300,66100.20215475376
420195,37495.0,2021-03-30,173413.0,5,Central,Agent,1721200,284213.9758672849
420218,37496.0,2021-02-17,176294.0,13,North,Agent,771900,102720.37514568615
420220,37497.0,2023-03-02,44335.0,10,North,Agent,609500,86260.16784869003
420226,37498.0,2023-05-25,195344.0,10,Central,Online,1048200,135260.01980991563
420252,37499.0,2024-06-02,20857.0,0,West,Bancassurance,906600,113577.9093676184
420293,37500.0,2018-09-26,26231.0,3,Central,Agent,144100,51855.84409089867
420295,37501.0,2025-06-17,82166.0,5,West,Direct,593400,84877.47329838519
420296,37502.0,2019-09-21,87754.0,13,North,Broker,1906400,338807.6444098542
420298,37503.0,2024-04-02,35817.0,11,Central,Agent,560200,81115.53902444348
420301,37504.0,2018-12-27,71438.0,15,Central,Online,442100,70264.2011211281
420323,37505.0,2020-01-08,89587.0,8,North,Online,517500,76944.34092189898
420332,37506.0,2021-12-26,223996.0,8,South,Bancassurance,811000,103643.42636473158
420335,37507.0,2024-10-06,48155.0,14,West,Agent,407600,67806.1452308685
420341,37508.0,2021-03-28,144033.0,4,North,Agent,911500,119627.53600082904
420354,37509.0,2020-04-05,28671.0,10,East,Agent,403900,68267.85393197947
420359,37510.0,2020-06-19,32859.0,7,South,Broker,741000,95606.431247297
420375,37511.0,2021-11-28,59470.0,8,West,Agent,484500,73758.12345916998
420393,37512.0,2022-08-21,59321.0,6,North,Agent,639100,89128.78950340896
420404,37513.0,2022-12-19,481433.0,13,East,Online,681000,90597.91500412233
420406,37514.0,2023-03-26,10288.0,0,South,Online,752200,98390.89669364718
420413,37515.0,2019-12-27,148999.0,9,South,Agent,708100,95109.24584092914
420423,37516.0,2021-11-24,529972.0,7,East,Bancassurance,1710800,272827.85882902774
420425,37517.0,2021-01-16,166064.0,14,South,Online,834000,107177.81263658818
420428,37518.0,2020-11-23,11468.0,12,South,Bancassurance,850000,108013.85409068534
420443,37519.0,2022-01-19,85237.0,15,South,Direct,1117800,151146.70013188137
420443,37520.0,2021-10-03,39739.0,15,South,Direct,1117800,151146.70013188137
420454,37521.0,2021-04-17,20478.0,8,Central,Agent,655700,89972.0534940599
420460,37522.0,2022-02-17,143938.0,3,North,Agent,683700,93577.24405594515
420460,37523.0,2021-08-17,33266.0,3,North,Agent,683700,93577.24405594515
420479,37524.0,2022-05-22,86636.0,13,South,Agent,1154800,153888.2248145772
420501,37525.0,2023-12-17,118210.0,1,South,Direct,1308000,186082.57980315562
420519,37526.0,2021-12-01,76265.0,7,West,Agent,1130400,148100.92363642904
420521,37527.0,2020-07-23,4970.0,6,West,Direct,225400,57051.39216013853
420525,37528.0,2022-05-22,391115.0,10,North,Agent,2314100,542715.4584862993
420545,37529.0,2024-08-24,126761.0,10,East,Broker,316800,60267.18251645741
420552,37531.0,2022-05-28,74623.0,14,West,Broker,635000,84043.83705962435
420552,37530.0,2021-12-14,554943.0,14,West,Broker,635000,84043.83705962435
420568,37532.0,2024-10-10,15017.0,12,East,Broker,496900,73165.37644186949
420597,37533.0,2022-03-03,123790.0,14,North,Broker,600900,82817.48180632475
420598,37534.0,2020-04-23,170941.0,6,Central,Direct,1046900,140374.8762663476
420623,37535.0,2021-04-21,129455.0,6,East,Bancassurance,1596300,241167.77650930887
420625,37536.0,2020-05-22,42747.0,1,South,Agent,312600,62168.35591424321
420631,37538.0,2024-05-29,32508.0,4,North,Direct,803600,108885.47737291545
420635,37539.0,2019-06-30,24710.0,7,Central,Agent,655600,89979.82004461387
420651,37540.0,2020-01-29,192340.0,15,West,Online,1536500,225676.5073409851
420657,37541.0,2020-10-20,13155.0,6,South,Agent,289300,60566.07859349495
420660,37542.0,2022-07-16,46937.0,7,North,Online,714700,95206.66874470635
420664,37543.0,2024-07-24,11544.0,2,South,Agent,294900,60980.49671022634
420674,37544.0,2019-08-17,22393.0,1,East,Online,621800,85190.21566547171
420681,37545.0,2022-09-16,80466.0,7,South,Broker,587200,80987.43799720432
420709,37546.0,2022-03-04,35742.0,1,South,Agent,641700,88671.28530788692
420710,37547.0,2024-05-22,149009.0,8,South,Agent,1741000,289945.07968444575
420726,37548.0,2019-07-07,27823.0,4,North,Bancassurance,401000,67240.58959509632
420735,37549.0,2024-06-17,38662.0,13,West,Agent,507100,75505.45072723222
420740,37550.0,2022-04-12,16065.0,7,South,Online,321900,61763.13925167916
420741,37551.0,2018-11-01,42814.0,2,North,Online,1036300,134830.5432763287
420751,37552.0,2021-03-14,115706.0,9,West,Agent,982100,126152.79664348162
420765,37553.0,2021-06-11,110812.0,5,South,Online,1782800,298857.44707420276
420777,37554.0,2020-01-27,13133.0,3,South,Broker,283800,58423.05187290962
420786,37555.0,2020-10-18,23936.0,3,North,Agent,723700,97704.35676953834
420795,37556.0,2024-12-14,38557.0,4,Central,Broker,255200,56683.013405040736
420804,37557.0,2024-08-22,184366.0,15,West,Broker,702000,90326.91719149191
420808,37558.0,2019-07-17,9565.0,0,West,Agent,280200,59258.58680996395
420822,37559.0,2019-11-11,266398.0,15,North,Agent,549600,80782.98669704031
420842,37560.0,2025-05-23,33210.0,11,East,Broker,362700,63314.752574909915
420843,37561.0,2018-10-26,513115.0,6,West,Agent,1109000,144748.5577769232
420852,37562.0,2024-06-25,80190.0,14,East,Agent,1233600,166981.98971516563
420856,37563.0,2019-10-17,36313.0,13,South,Agent,280200,59892.83105203579
420873,37564.0,2019-05-29,123631.0,12,South,Agent,1572900,241661.82135424402
420878,37565.0,2022-06-25,172968.0,13,East,Agent,524400,77701.34643435004
420909,37566.0,2021-10-19,117139.0,4,North,Agent,689500,94146.40422431561
420915,37567.0,2023-11-22,186839.0,12,West,Agent,1021200,131512.12317502112
420921,37568.0,2019-03-25,35039.0,3,South,Online,637000,86840.0534719071
420933,37569.0,2023-12-25,288796.0,12,East,Online,893300,113942.20708491179
420940,37570.0,2025-01-29,74182.0,12,South,Online,979100,125390.97501272686
420942,37571.0,2022-09-24,37823.0,5,West,Broker,549000,76730.15607880958
420949,37572.0,2019-07-31,347323.0,13,South,Agent,1363600,192773.5280853563
420965,37573.0,2021-09-14,36612.0,2,North,Direct,316800,64421.09104220936
420970,37574.0,2024-02-12,173074.0,2,Central,Online,560300,80023.61968969303
420971,37575.0,2019-04-05,258048.0,14,East,Broker,735500,94611.29023215215
420972,37576.0,2023-04-25,48470.0,2,East,Agent,1229500,166632.827835909
420975,37577.0,2024-05-15,69543.0,14,South,Agent,821300,107360.76986067297
420990,37578.0,2024-03-16,104922.0,7,North,Broker,370300,64662.89383016886
421011,37579.0,2021-11-18,87325.0,10,North,Online,478800,73768.92945100406
421021,37580.0,2019-02-25,366159.0,11,West,Agent,1150300,151197.76128146762
421051,37581.0,2023-08-25,70228.0,5,West,Direct,604900,85937.2100970365
421060,37582.0,2022-07-20,153091.0,10,East,Bancassurance,1266900,168899.23934497294
421070,37583.0,2023-12-03,23084.0,12,North,Agent,485000,75387.94477465894
421090,37584.0,2023-06-30,99548.0,11,West,Online,1721900,275867.5971236196
421092,37585.0,2020-02-01,105728.0,10,West,Broker,811200,101720.65922384913
421137,37586.0,2018-08-18,133911.0,14,Central,Online,2536500,673344.7950661607
421144,37587.0,2022-03-25,999180.0,3,North,Direct,1110200,151608.869006995
421154,37588.0,2024-01-24,61759.0,14,Central,Broker,665700,88098.08585784318
421162,37589.0,2020-03-25,273880.0,14,North,Agent,1466800,217368.60523734963
421175,37590.0,2023-01-01,134176.0,7,North,Agent,947400,124279.80687783181
421180,37591.0,2018-09-17,122990.0,12,West,Agent,888100,113919.00848907823
421185,37592.0,2024-08-19,55712.0,3,West,Broker,1116300,141568.62258393443
421188,37593.0,2025-02-04,75925.0,14,South,Bancassurance,859400,109072.56690608923
421198,37594.0,2019-12-24,37770.0,6,South,Agent,1371700,194730.24824319742
421211,37595.0,2019-09-19,126866.0,8,East,Bancassurance,2009400,376466.15110559575
421217,37596.0,2018-04-16,199494.0,11,West,Direct,1813300,316170.7736669316
421242,37597.0,2021-10-03,27482.0,0,West,Bancassurance,547200,77069.38827909096
421249,37598.0,2022-01-30,79223.0,11,South,Broker,520700,75321.49076043478
421268,37599.0,2023-12-22,438494.0,15,East,Direct,3005800,1155377.4128435347
421271,37600.0,2020-04-22,67211.0,11,West,Agent,641200,87294.15845412391
421274,37601.0,2019-10-15,31439.0,11,North,Online,269200,58826.397709851706
421373,37602.0,2024-03-13,39346.0,2,North,Broker,661300,88600.69665572648
421374,37603.0,2022-09-22,28191.0,1,South,Agent,742000,98805.87750477053
421387,37604.0,2022-02-01,73220.0,9,South,Agent,535400,78939.96011689775
421398,37605.0,2024-03-08,14495.0,11,West,Broker,1064400,133651.0297755374
421424,37606.0,2023-06-23,36196.0,9,West,Broker,733100,93518.27316786147
421443,37607.0,2018-08-14,77360.0,4,West,Bancassurance,936700,117236.02972611066
421445,37608.0,2018-06-02,50136.0,13,South,Broker,470300,71307.1662203311
421461,37609.0,2021-10-03,32592.0,10,West,Bancassurance,387000,64709.792863885734
421471,37610.0,2019-12-07,129074.0,15,East,Online,776900,100435.55431539938
421480,37611.0,2021-11-25,54133.0,3,Central,Agent,257300,58592.539348276296
421483,37612.0,2019-11-20,28714.0,0,North,Broker,149100,51002.68228037143
421489,37613.0,2021-05-09,266022.0,10,West,Broker,341300,61265.75552114822
421522,37614.0,2025-07-27,91756.0,13,West,Agent,913100,117010.98877132159
421546,37615.0,2020-04-13,315727.0,13,East,Online,1445400,206685.4545822482
421547,37616.0,2020-07-12,184946.0,6,East,Broker,924700,116218.52024510423
421565,37617.0,2020-01-04,89650.0,8,West,Agent,608000,84271.54744405289
421581,37618.0,2024-05-01,402837.0,5,East,Broker,679800,89248.62042487724
421589,37619.0,2024-10-31,105663.0,6,North,Agent,1454100,214743.7208607866
421591,37620.0,2022-01-22,35035.0,13,West,Online,518500,75271.12502306483
421594,37621.0,2021-11-12,85452.0,8,South,Online,1246000,167367.39868067592
421613,37622.0,2025-01-30,80984.0,4,East,Bancassurance,783200,100340.4008854061
421622,37623.0,2022-12-22,71946.0,14,East,Direct,526900,79655.46084764863
421624,37624.0,2019-05-26,47149.0,8,West,Agent,900800,115580.53521389059
421632,37625.0,2024-04-08,168586.0,0,West,Broker,595700,80773.90151106792
421655,37626.0,2025-07-29,315531.0,7,North,Bancassurance,865700,110951.49720492195
421664,37627.0,2020-08-08,107738.0,3,Central,Direct,1071300,144203.58946675347
421686,37628.0,2024-11-16,44738.0,5,West,Agent,418500,68728.33582429356
421686,37629.0,2024-08-13,13906.0,5,West,Agent,418500,68728.33582429356
421705,37630.0,2023-12-22,104534.0,4,East,Broker,1419700,198333.9521665055
421736,37631.0,2022-05-25,196821.0,1,East,Agent,735200,97773.21462995381
421761,37632.0,2023-03-31,100660.0,13,West,Broker,695200,89701.448502193
421764,37633.0,2019-08-04,245955.0,7,East,Online,3621900,2166239.3670414914
421787,37634.0,2024-10-15,56287.0,11,East,Broker,712300,92326.13835593089
421802,37635.0,2024-06-07,82041.0,1,West,Direct,669900,92252.2815909939
421803,37636.0,2020-10-13,279225.0,6,South,Online,738500,96834.28014607799
421822,37637.0,2023-07-31,54811.0,12,Central,Direct,1337100,191764.71517974575
421823,37638.0,2025-07-08,340513.0,7,North,Bancassurance,1804300,305459.4755182908
421824,37639.0,2023-12-24,144223.0,8,South,Bancassurance,788700,101179.4142272907
421829,37640.0,2024-07-11,59729.0,9,West,Direct,698600,95005.97790241062
421830,37641.0,2020-04-28,734375.0,9,South,Online,1081200,140075.62237402037
421844,37642.0,2022-08-29,173277.0,15,North,Broker,493500,73741.31796400336
421848,37643.0,2023-01-15,207428.0,13,North,Agent,1229800,168354.55282557884
421851,37644.0,2021-09-23,115291.0,11,North,Broker,2681400,782133.1262857837
421854,37645.0,2024-11-10,82444.0,1,South,Agent,602900,85035.76729257255
421899,37646.0,2025-03-26,86727.0,13,West,Agent,1864800,326727.46175487415
421900,37647.0,2023-10-31,79382.0,10,Central,Online,809900,104593.32691441153
421911,37648.0,2024-04-17,131505.0,14,South,Online,669100,89708.59843284664
421924,37649.0,2022-11-30,13393.0,14,South,Online,571500,80741.99837013081
421956,37651.0,2021-01-08,115151.0,13,South,Broker,921200,115990.20141449304
421972,37652.0,2019-11-08,64746.0,15,North,Broker,1422400,200902.79918085082
421982,37653.0,2021-09-30,18920.0,2,South,Online,969600,124353.53119856895
421994,37654.0,2020-05-17,60541.0,9,North,Broker,521900,76124.59370168592
422002,37655.0,2023-05-19,48179.0,12,East,Agent,474000,73603.0574562472
422009,37656.0,2019-07-23,170530.0,8,West,Broker,1056800,132636.80449860528
422010,37657.0,2019-04-18,51098.0,12,East,Agent,793100,103854.0785507821
422012,37658.0,2024-11-11,19335.0,6,South,Online,479500,73225.74602559363
422035,37659.0,2024-03-23,87385.0,9,South,Agent,884900,115098.53622166617
422040,37660.0,2023-08-15,108689.0,2,South,Broker,1050100,133582.82462436752
422050,37661.0,2021-01-06,77191.0,7,South,Agent,820000,107356.13657549245
422056,37662.0,2024-04-18,9757.0,2,East,Agent,309900,61779.35610737288
422057,37663.0,2025-04-17,384464.0,8,West,Online,869900,110081.2527025258
422082,37664.0,2019-07-20,401166.0,3,North,Broker,842700,107734.64269217642
422092,37665.0,2020-06-03,31110.0,15,East,Bancassurance,421700,67787.87451713496
422110,37666.0,2019-11-19,251675.0,3,South,Agent,860300,112214.38088875684
422120,37667.0,2024-11-25,18238.0,14,South,Agent,654900,89716.41500457074
422128,37668.0,2024-06-16,30933.0,2,South,Online,376800,65595.91509373987
422128,37669.0,2023-12-06,68278.0,2,South,Online,376800,65595.91509373987
422165,37670.0,2023-04-14,13979.0,8,South,Broker,303800,59639.54836529103
422173,37671.0,2020-04-22,61364.0,9,North,Online,376800,66093.91010220963
422180,37672.0,2018-05-18,83513.0,9,North,Agent,300300,61802.494495210936
422196,37673.0,2025-05-13,48891.0,10,East,Online,653700,88019.4563723516
422198,37674.0,2020-09-18,36079.0,11,South,Agent,583900,83148.59601617837
422212,37675.0,2023-10-17,142752.0,2,East,Broker,583900,80522.37586528012
422225,37676.0,2022-07-24,58847.0,1,East,Direct,850700,113251.02598264671
422240,37677.0,2022-08-02,297334.0,7,West,Bancassurance,709000,91645.1883178147
422257,37678.0,2023-06-12,82563.0,4,South,Bancassurance,463700,71307.81895132731
422258,37679.0,2024-05-29,66104.0,11,West,Agent,902400,115712.80151209961
422260,37680.0,2024-12-13,123108.0,7,East,Online,998300,127734.59021033111
422269,37681.0,2022-07-20,101514.0,14,East,Broker,781000,99371.97016006938
422269,37682.0,2022-05-12,66497.0,14,East,Broker,781000,99371.97016006938
422296,37684.0,2018-09-24,79715.0,2,West,Direct,873000,114832.23057540371
422298,37685.0,2023-06-06,81166.0,14,Central,Agent,363900,65594.34690574951
422298,37686.0,2022-12-31,163754.0,14,Central,Agent,363900,65594.34690574951
422309,37687.0,2023-01-23,192980.0,13,East,Online,510000,75333.64376808672
422312,37688.0,2025-05-28,102625.0,7,West,Agent,1580500,240697.18895634406
422323,37689.0,2019-04-23,19832.0,13,West,Online,1380500,190789.59933316195
422343,37690.0,2018-07-02,7718.0,13,Central,Agent,248200,57907.480106378265
422351,37691.0,2020-07-16,40300.0,7,East,Agent,465800,73025.60005735928
422352,37692.0,2019-06-21,125454.0,11,North,Agent,923400,121008.80592292597
422358,37693.0,2023-07-13,5763.0,1,West,Agent,276100,58985.56130172717
422365,37694.0,2022-02-24,33256.0,15,South,Broker,319900,60602.180450317726
422395,37695.0,2023-07-16,44226.0,7,South,Online,431700,69531.36600299715
422399,37696.0,2024-07-12,42190.0,4,West,Bancassurance,373200,63827.747789239205
422419,37697.0,2024-10-20,165404.0,15,Central,Online,2426500,597871.7631842997
422420,37698.0,2021-02-10,30998.0,6,East,Direct,1233000,170908.28911100546
422443,37699.0,2020-11-22,8525.0,9,South,Online,1337400,184678.28236164732
422444,37700.0,2023-07-19,11912.0,15,West,Agent,675500,90514.98857068627
422461,37701.0,2023-04-10,79883.0,15,East,Agent,913100,118141.24811047137
422479,37702.0,2024-11-23,102393.0,4,North,Broker,1300500,176519.39833900984
422501,37703.0,2019-03-10,40742.0,13,Central,Direct,316200,63723.3792367678
422501,37704.0,2018-07-09,16484.0,13,Central,Direct,316200,63723.3792367678
422517,37705.0,2019-09-07,199637.0,10,West,Broker,966700,120302.65701593025
422523,37706.0,2023-03-08,81088.0,15,West,Online,659400,87596.00993042995
422527,37707.0,2023-01-03,115768.0,10,North,Broker,953600,121263.97489684711
422528,37708.0,2019-02-05,127823.0,6,Central,Bancassurance,866400,110160.327689074
422543,37709.0,2019-11-12,17599.0,11,West,Broker,184200,51703.22658264483
422545,37710.0,2024-04-26,29230.0,13,Central,Broker,805800,102494.49874006148
422556,37711.0,2019-01-20,37282.0,5,North,Agent,613000,86670.66008088246
422574,37712.0,2018-07-31,73558.0,2,West,Agent,668100,90022.15951814069
422596,37713.0,2024-05-16,342223.0,14,North,Broker,643000,86666.19774361452
422615,37714.0,2024-02-17,47000.0,11,West,Agent,644100,87567.7315330689
422623,37715.0,2023-07-02,74536.0,6,West,Direct,509000,77474.5268619039
422653,37716.0,2019-12-07,51291.0,7,South,Online,441700,70285.65256454512
422659,37717.0,2022-05-13,163133.0,14,South,Direct,368200,67332.7677410758
422695,37718.0,2019-05-04,142874.0,4,South,Agent,1604300,250378.25362402332
422699,37719.0,2022-12-07,223220.0,2,West,Agent,686100,91787.61441811845
422710,37720.0,2018-11-25,29513.0,5,West,Direct,472600,74505.19079133905
422712,37721.0,2025-07-20,188307.0,15,West,Online,1149500,148641.9022929761
422729,37722.0,2022-12-15,83038.0,13,West,Broker,967600,120349.39519265041
422743,37723.0,2019-08-16,7675.0,13,South,Agent,734000,97728.64642208756
422745,37724.0,2025-04-22,45140.0,4,West,Agent,1451200,209476.40642868626
422753,37725.0,2022-06-10,49824.0,9,North,Agent,820400,108323.00383003794
422762,37726.0,2022-01-10,284939.0,9,South,Agent,784400,103270.50630604646
422775,37727.0,2020-07-21,30273.0,12,North,Direct,484300,77032.45983810192
422791,37728.0,2024-10-16,44964.0,12,East,Online,533400,77274.88601484416
422792,37729.0,2022-10-03,83898.0,12,South,Online,393700,66673.38931827011
422804,37730.0,2025-03-07,91942.0,9,North,Direct,489100,77477.5801000544
422809,37731.0,2024-10-18,12196.0,11,North,Broker,915300,116332.31758110323
422818,37732.0,2023-12-10,68992.0,2,South,Agent,528000,78418.71989909194
422842,37733.0,2024-11-29,25434.0,13,South,Agent,463400,72982.86253100903
422876,37735.0,2019-05-12,224415.0,10,Central,Agent,680800,92406.09084844503
422876,37734.0,2018-08-14,69700.0,10,Central,Agent,680800,92406.09084844503
422900,37736.0,2021-06-28,179184.0,4,North,Online,2590900,721261.393976114
422911,37737.0,2019-01-18,51226.0,10,Central,Agent,1035800,135534.7789995156
422928,37738.0,2018-08-14,30877.0,5,West,Agent,544300,78719.93004574308
422974,37739.0,2024-09-10,34165.0,10,West,Online,652000,86983.8200993072
422975,37740.0,2020-11-09,73377.0,9,North,Bancassurance,902700,115425.6628120706
422980,37741.0,2022-11-22,42129.0,7,West,Direct,1147700,154299.41700233068
422984,37742.0,2023-10-22,150646.0,5,East,Online,1144500,149618.52198069947
422993,37743.0,2020-08-24,223729.0,0,West,Agent,977700,125774.96292452936
423009,37744.0,2020-08-23,218215.0,8,East,Broker,503100,73713.70977069886
423014,37745.0,2024-11-01,80708.0,15,North,Agent,1065100,140889.64431162446
423016,37746.0,2025-05-15,613580.0,10,South,Agent,1829900,319010.42607985286
423028,37747.0,2019-06-16,522689.0,0,Central,Agent,798800,105156.93488504985
423043,37748.0,2024-11-15,59320.0,0,East,Online,824000,105979.86530095866
423058,37749.0,2023-03-14,56496.0,11,Central,Agent,1272900,175012.69975771083
423071,37750.0,2023-01-17,30499.0,10,West,Agent,634200,86654.1537504063
423073,37751.0,2021-01-20,162793.0,9,North,Agent,405600,69238.67372820634
423080,37752.0,2022-07-07,125880.0,0,South,Bancassurance,1225000,162260.80116880854
423095,37753.0,2024-01-18,45224.0,11,East,Agent,625200,86662.5192386589
423097,37754.0,2018-10-24,147796.0,1,East,Broker,1019200,128818.73116469731
423098,37755.0,2021-05-19,58282.0,8,Central,Agent,1543100,234388.42348862335
